"DiscreteTimes","Duration","Mean","Var","M","Alg"
8.4,10.0,15.718601369819321,0.0019068272843940153,128,"SMC"
8.5,10.0,15.895956754422109,0.001926535770262604,128,"SMC"
8.6,10.0,16.081981671987982,0.0019531482612219174,128,"SMC"
8.7,10.0,16.2664509582734,0.001974012285750955,128,"SMC"
8.8,10.0,16.462429638114752,0.0019933266629044008,128,"SMC"
8.9,10.0,16.64975260685516,0.0020231757110179297,128,"SMC"
9.0,10.0,16.830267232994792,0.0020429795557473005,128,"SMC"
9.1,10.0,17.016926047489168,0.002064608744424067,128,"SMC"
9.2,10.0,17.19489954321346,0.0020858024385300065,128,"SMC"
9.3,10.0,17.37882361356331,0.0021203099702458423,128,"SMC"
9.4,10.0,17.566220777509404,0.002141766506957479,128,"SMC"
9.5,10.0,17.743412357148305,0.0021637631927449094,128,"SMC"
9.6,10.0,17.928953116514528,0.002187922630550024,128,"SMC"
9.7,10.0,18.113617668199815,0.0021977424848591896,128,"SMC"
9.8,10.0,18.297452852527805,0.002213285832123821,128,"SMC"
9.9,10.0,18.485328143183487,0.002244526281292181,128,"SMC"
10.0,10.0,18.664745601998497,0.002266429038068033,128,"SMC"
0.0,10.0,0.36044123876158946,NaN,1024,"TI"
0.1,10.0,0.6428725760406625,NaN,1024,"TI"
0.2,10.0,0.8796782104488455,NaN,1024,"TI"
0.3,10.0,1.1041925405438824,NaN,1024,"TI"
0.4,10.0,1.325199365216614,NaN,1024,"TI"
0.5,10.0,1.549251396215046,NaN,1024,"TI"
0.6,10.0,1.7675656106442048,NaN,1024,"TI"
0.7,10.0,1.9878650990867963,NaN,1024,"TI"
0.8,10.0,2.2002802676441937,NaN,1024,"TI"
0.9,10.0,2.425363692053622,NaN,1024,"TI"
1.0,10.0,2.6523123393806483,NaN,1024,"TI"
1.1,10.0,2.87839789958912,NaN,1024,"TI"
1.2,10.0,3.1066148823166513,NaN,1024,"TI"
1.3,10.0,3.3355621617795563,NaN,1024,"TI"
1.4,10.0,3.571131437266229,NaN,1024,"TI"
1.5,10.0,3.790724030854119,NaN,1024,"TI"
1.6,10.0,4.0325156383978795,NaN,1024,"TI"
1.7,10.0,4.273133890817928,NaN,1024,"TI"
1.8,10.0,4.501919272642986,NaN,1024,"TI"
1.9,10.0,4.743981822738085,NaN,1024,"TI"
2.0,10.0,4.999522076206823,NaN,1024,"TI"
2.1,10.0,5.232330365809275,NaN,1024,"TI"
2.2,10.0,5.486475619743238,NaN,1024,"TI"
2.3,10.0,5.740167438926017,NaN,1024,"TI"
2.4,10.0,5.9802345367958445,NaN,1024,"TI"
2.5,10.0,6.219199141666514,NaN,1024,"TI"
2.6,10.0,6.474449571229568,NaN,1024,"TI"
2.7,10.0,6.7304186890491655,NaN,1024,"TI"
2.8,10.0,6.984567160118435,NaN,1024,"TI"
2.9,10.0,7.2373486152844055,NaN,1024,"TI"
3.0,10.0,7.503930944048964,NaN,1024,"TI"
3.1,10.0,7.7499087749059505,NaN,1024,"TI"
3.2,10.0,8.008152902351972,NaN,1024,"TI"
3.3,10.0,8.272773226086125,NaN,1024,"TI"
3.4,10.0,8.540191312718274,NaN,1024,"TI"
3.5,10.0,8.809507110391845,NaN,1024,"TI"
3.6,10.0,9.074826514700195,NaN,1024,"TI"
3.7,10.0,9.344476469497115,NaN,1024,"TI"
3.8,10.0,9.616794572099186,NaN,1024,"TI"
3.9,10.0,9.884850365525574,NaN,1024,"TI"
4.0,10.0,10.166224996000995,NaN,1024,"TI"
4.1,10.0,10.451067007761287,NaN,1024,"TI"
4.2,10.0,10.723861541923476,NaN,1024,"TI"
4.3,10.0,10.992531448666758,NaN,1024,"TI"
4.4,10.0,11.28491619915,NaN,1024,"TI"
4.5,10.0,11.561466636243644,NaN,1024,"TI"
4.6,10.0,11.835520183605945,NaN,1024,"TI"
4.7,10.0,12.104423080624159,NaN,1024,"TI"
4.8,10.0,12.393411882442518,NaN,1024,"TI"
4.9,10.0,12.680229478733976,NaN,1024,"TI"
5.0,10.0,12.94331234313348,NaN,1024,"TI"
5.1,10.0,13.218236381247797,NaN,1024,"TI"
5.2,10.0,13.490831067642858,NaN,1024,"TI"
5.3,10.0,13.767256814867652,NaN,1024,"TI"
5.4,10.0,14.047596531408786,NaN,1024,"TI"
5.5,10.0,14.314192262651964,NaN,1024,"TI"
5.6,10.0,14.59564446034099,NaN,1024,"TI"
5.7,10.0,14.8727650971854,NaN,1024,"TI"
5.8,10.0,15.133958105450551,NaN,1024,"TI"
5.9,10.0,15.405968764245156,NaN,1024,"TI"
6.0,10.0,15.681988817277425,NaN,1024,"TI"
6.1,10.0,15.946364076126226,NaN,1024,"TI"
6.2,10.0,16.22457886507639,NaN,1024,"TI"
6.3,10.0,16.495886745218634,NaN,1024,"TI"
6.4,10.0,16.768859549187038,NaN,1024,"TI"
6.5,10.0,17.044066022664147,NaN,1024,"TI"
6.6,10.0,17.306674737359778,NaN,1024,"TI"
6.7,10.0,17.56452923254008,NaN,1024,"TI"
6.8,10.0,17.824211749289503,NaN,1024,"TI"
6.9,10.0,18.080911919837668,NaN,1024,"TI"
7.0,10.0,18.342302478451714,NaN,1024,"TI"
7.1,10.0,18.61799239051901,NaN,1024,"TI"
7.2,10.0,18.870025732423663,NaN,1024,"TI"
7.3,10.0,19.140443085231954,NaN,1024,"TI"
7.4,10.0,19.388198949862616,NaN,1024,"TI"
7.5,10.0,19.63407850151589,NaN,1024,"TI"
7.6,10.0,19.882549337362136,NaN,1024,"TI"
7.7,10.0,20.12362334068115,NaN,1024,"TI"
7.8,10.0,20.363548987831518,NaN,1024,"TI"
7.9,10.0,20.606245562623037,NaN,1024,"TI"
8.0,10.0,20.844786514923157,NaN,1024,"TI"
8.1,10.0,21.087728726014063,NaN,1024,"TI"
8.2,10.0,21.335640693500117,NaN,1024,"TI"
8.3,10.0,21.578014104398516,NaN,1024,"TI"
8.4,10.0,21.805377561134154,NaN,1024,"TI"
8.5,10.0,22.044559028875927,NaN,1024,"TI"
8.6,10.0,22.272743965462706,NaN,1024,"TI"
8.7,10.0,22.495607165099088,NaN,1024,"TI"
8.8,10.0,22.721815244067162,NaN,1024,"TI"
8.9,10.0,22.95229144992437,NaN,1024,"TI"
9.0,10.0,23.178862369524733,NaN,1024,"TI"
9.1,10.0,23.391511111734136,NaN,1024,"TI"
9.2,10.0,23.611756770832187,NaN,1024,"TI"
9.3,10.0,23.829005055303057,NaN,1024,"TI"
9.4,10.0,24.042719287905392,NaN,1024,"TI"
9.5,10.0,24.264812074883846,NaN,1024,"TI"
9.6,10.0,24.488169302632844,NaN,1024,"TI"
9.7,10.0,24.708901949277553,NaN,1024,"TI"
9.8,10.0,24.94389652204533,NaN,1024,"TI"
9.9,10.0,25.189736562748408,NaN,1024,"TI"
10.0,10.0,25.45845685405359,NaN,1024,"TI"
0.0,10.0,0.3944147956883777,NaN,128,"TI"
0.1,10.0,0.7562206858632692,NaN,128,"TI"
0.2,10.0,1.093217841981916,NaN,128,"TI"
0.3,10.0,1.40670784643599,NaN,128,"TI"
0.4,10.0,1.7136881203006815,NaN,128,"TI"
0.5,10.0,2.016470441779858,NaN,128,"TI"
0.6,10.0,2.3341402896821344,NaN,128,"TI"
0.7,10.0,2.647791721049036,NaN,128,"TI"
0.8,10.0,2.9513686804077373,NaN,128,"TI"
0.9,10.0,3.2678099441982966,NaN,128,"TI"
1.0,10.0,3.578686159717423,NaN,128,"TI"
1.1,10.0,3.898427017308017,NaN,128,"TI"
1.2,10.0,4.208230350935285,NaN,128,"TI"
1.3,10.0,4.528963394299641,NaN,128,"TI"
1.4,10.0,4.847453306949127,NaN,128,"TI"
1.5,10.0,5.176483215482001,NaN,128,"TI"
1.6,10.0,5.503225814265161,NaN,128,"TI"
1.7,10.0,5.834611688032957,NaN,128,"TI"
1.8,10.0,6.164617018014562,NaN,128,"TI"
1.9,10.0,6.494085893197721,NaN,128,"TI"
2.0,10.0,6.844520608947776,NaN,128,"TI"
2.1,10.0,7.187741041110458,NaN,128,"TI"
2.2,10.0,7.532172086809091,NaN,128,"TI"
2.3,10.0,7.870986000515727,NaN,128,"TI"
2.4,10.0,8.20296766621743,NaN,128,"TI"
2.5,10.0,8.561222799681413,NaN,128,"TI"
2.6,10.0,8.903536490070154,NaN,128,"TI"
2.7,10.0,9.254317696017079,NaN,128,"TI"
2.8,10.0,9.603072261887105,NaN,128,"TI"
2.9,10.0,9.953258588349124,NaN,128,"TI"
3.0,10.0,10.311747872279541,NaN,128,"TI"
3.1,10.0,10.67655787790592,NaN,128,"TI"
3.2,10.0,11.046683230978399,NaN,128,"TI"
3.3,10.0,11.420482256487215,NaN,128,"TI"
3.4,10.0,11.794850841454075,NaN,128,"TI"
3.5,10.0,12.169785604264638,NaN,128,"TI"
3.6,10.0,12.54444916643421,NaN,128,"TI"
3.7,10.0,12.917411046261783,NaN,128,"TI"
3.8,10.0,13.273412674466853,NaN,128,"TI"
3.9,10.0,13.641744858554736,NaN,128,"TI"
4.0,10.0,14.003105311435199,NaN,128,"TI"
4.1,10.0,14.349470310565101,NaN,128,"TI"
4.2,10.0,14.711154880404447,NaN,128,"TI"
4.3,10.0,15.077733724162643,NaN,128,"TI"
4.4,10.0,15.439018804427471,NaN,128,"TI"
4.5,10.0,15.81339900972684,NaN,128,"TI"
4.6,10.0,16.17252773175176,NaN,128,"TI"
4.7,10.0,16.54978231923412,NaN,128,"TI"
4.8,10.0,16.924499001214873,NaN,128,"TI"
4.9,10.0,17.301301714389748,NaN,128,"TI"
5.0,10.0,17.682154452897738,NaN,128,"TI"
5.1,10.0,18.04809277139492,NaN,128,"TI"
5.2,10.0,18.42788685383022,NaN,128,"TI"
5.3,10.0,18.793253267040015,NaN,128,"TI"
5.4,10.0,19.172712963340768,NaN,128,"TI"
5.5,10.0,19.563897170709403,NaN,128,"TI"
5.6,10.0,19.923887273904434,NaN,128,"TI"
5.7,10.0,20.312091233197034,NaN,128,"TI"
5.8,10.0,20.688417121500887,NaN,128,"TI"
5.9,10.0,21.062262692072867,NaN,128,"TI"
6.0,10.0,21.43562219993155,NaN,128,"TI"
6.1,10.0,21.803174159904856,NaN,128,"TI"
6.2,10.0,22.167840749495575,NaN,128,"TI"
6.3,10.0,22.543582387507655,NaN,128,"TI"
6.4,10.0,22.916932543624203,NaN,128,"TI"
6.5,10.0,23.270329437971917,NaN,128,"TI"
6.6,10.0,23.62327972153551,NaN,128,"TI"
6.7,10.0,23.999030001046417,NaN,128,"TI"
6.8,10.0,24.371675069808763,NaN,128,"TI"
6.9,10.0,24.742788791826033,NaN,128,"TI"
7.0,10.0,25.10123029817389,NaN,128,"TI"
7.1,10.0,25.464382986908323,NaN,128,"TI"
7.2,10.0,25.82795440745408,NaN,128,"TI"
7.3,10.0,26.191991182884298,NaN,128,"TI"
7.4,10.0,26.550344234650833,NaN,128,"TI"
7.5,10.0,26.903993303784098,NaN,128,"TI"
7.6,10.0,27.258807563143368,NaN,128,"TI"
7.7,10.0,27.587832578593805,NaN,128,"TI"
7.8,10.0,27.94263765900217,NaN,128,"TI"
7.9,10.0,28.28202472052402,NaN,128,"TI"
8.0,10.0,28.625104354074157,NaN,128,"TI"
8.1,10.0,28.953215034038422,NaN,128,"TI"
8.2,10.0,29.283352995689867,NaN,128,"TI"
8.3,10.0,29.614161704142646,NaN,128,"TI"
8.4,10.0,29.94654942855356,NaN,128,"TI"
8.5,10.0,30.274879624583345,NaN,128,"TI"
8.6,10.0,30.610409381268063,NaN,128,"TI"
8.7,10.0,30.94649865653489,NaN,128,"TI"
8.8,10.0,31.279152623038424,NaN,128,"TI"
8.9,10.0,31.602592214767547,NaN,128,"TI"
9.0,10.0,31.921056071141248,NaN,128,"TI"
9.1,10.0,32.24491330929064,NaN,128,"TI"
9.2,10.0,32.552634700461674,NaN,128,"TI"
9.3,10.0,32.86969430395241,NaN,128,"TI"
9.4,10.0,33.18678578530013,NaN,128,"TI"
9.5,10.0,33.49489887566842,NaN,128,"TI"
9.6,10.0,33.79503619110899,NaN,128,"TI"
9.7,10.0,34.11170911090309,NaN,128,"TI"
9.8,10.0,34.44088974970136,NaN,128,"TI"
9.9,10.0,34.78046099932076,NaN,128,"TI"
10.0,10.0,35.15040470413387,NaN,128,"TI"
0.0,10.0,0.35012515016544044,NaN,4096,"TI"
0.1,10.0,0.5822790480237886,NaN,4096,"TI"
0.2,10.0,0.7907184596866007,NaN,4096,"TI"
0.3,10.0,0.9978136131681854,NaN,4096,"TI"
0.4,10.0,1.1901541703519618,NaN,4096,"TI"
0.5,10.0,1.3766157194935813,NaN,4096,"TI"
0.6,10.0,1.5710375770864595,NaN,4096,"TI"
0.7,10.0,1.7593576240955522,NaN,4096,"TI"
0.8,10.0,1.9408046159711538,NaN,4096,"TI"
0.9,10.0,2.123059913690256,NaN,4096,"TI"
1.0,10.0,2.3190907013636433,NaN,4096,"TI"
1.1,10.0,2.5129090810918298,NaN,4096,"TI"
1.2,10.0,2.7151788753768047,NaN,4096,"TI"
1.3,10.0,2.9045231410015435,NaN,4096,"TI"
1.4,10.0,3.111274394028367,NaN,4096,"TI"
1.5,10.0,3.3059772378695316,NaN,4096,"TI"
1.6,10.0,3.5020044284031,NaN,4096,"TI"
1.7,10.0,3.6959504621445323,NaN,4096,"TI"
1.8,10.0,3.8944375461675205,NaN,4096,"TI"
1.9,10.0,4.089757642672787,NaN,4096,"TI"
2.0,10.0,4.294650872244257,NaN,4096,"TI"
2.1,10.0,4.50456403895963,NaN,4096,"TI"
2.2,10.0,4.702700737485906,NaN,4096,"TI"
2.3,10.0,4.8981965365798255,NaN,4096,"TI"
2.4,10.0,5.105238554482507,NaN,4096,"TI"
2.5,10.0,5.3144374182303515,NaN,4096,"TI"
2.6,10.0,5.52282895261774,NaN,4096,"TI"
2.7,10.0,5.732750458067153,NaN,4096,"TI"
2.8,10.0,5.943964228052243,NaN,4096,"TI"
2.9,10.0,6.153074027314734,NaN,4096,"TI"
3.0,10.0,6.376214522988845,NaN,4096,"TI"
3.1,10.0,6.584543841065969,NaN,4096,"TI"
3.2,10.0,6.81049908757034,NaN,4096,"TI"
3.3,10.0,7.026384071905139,NaN,4096,"TI"
3.4,10.0,7.248636656556549,NaN,4096,"TI"
3.5,10.0,7.46875513175453,NaN,4096,"TI"
3.6,10.0,7.684727852029037,NaN,4096,"TI"
3.7,10.0,7.903746125601687,NaN,4096,"TI"
3.8,10.0,8.132570992516603,NaN,4096,"TI"
3.9,10.0,8.352302718183441,NaN,4096,"TI"
4.0,10.0,8.582064293989392,NaN,4096,"TI"
4.1,10.0,8.802407663593556,NaN,4096,"TI"
4.2,10.0,9.033689701726594,NaN,4096,"TI"
4.3,10.0,9.265877861037495,NaN,4096,"TI"
4.4,10.0,9.502198934952183,NaN,4096,"TI"
4.5,10.0,9.734229690362755,NaN,4096,"TI"
4.6,10.0,9.970657562817607,NaN,4096,"TI"
4.7,10.0,10.20424827732291,NaN,4096,"TI"
4.8,10.0,10.438733135334623,NaN,4096,"TI"
4.9,10.0,10.67677751780571,NaN,4096,"TI"
5.0,10.0,10.91317314045123,NaN,4096,"TI"
5.1,10.0,11.13260506458634,NaN,4096,"TI"
5.2,10.0,11.367181829381781,NaN,4096,"TI"
5.3,10.0,11.59702529424179,NaN,4096,"TI"
5.4,10.0,11.829291161985418,NaN,4096,"TI"
5.5,10.0,12.068147214793516,NaN,4096,"TI"
5.6,10.0,12.310847893701863,NaN,4096,"TI"
5.7,10.0,12.543008309417731,NaN,4096,"TI"
5.8,10.0,12.764894760120509,NaN,4096,"TI"
5.9,10.0,12.998604248775772,NaN,4096,"TI"
6.0,10.0,13.227292746749825,NaN,4096,"TI"
6.1,10.0,13.457038249945539,NaN,4096,"TI"
6.2,10.0,13.691805157517448,NaN,4096,"TI"
6.3,10.0,13.920346171372913,NaN,4096,"TI"
6.4,10.0,14.141512937568608,NaN,4096,"TI"
6.5,10.0,14.351887748601929,NaN,4096,"TI"
6.6,10.0,14.587875983892129,NaN,4096,"TI"
6.7,10.0,14.811070083929808,NaN,4096,"TI"
6.8,10.0,15.036152801681036,NaN,4096,"TI"
6.9,10.0,15.252556212196065,NaN,4096,"TI"
7.0,10.0,15.467344946820358,NaN,4096,"TI"
7.1,10.0,15.674024577053792,NaN,4096,"TI"
7.2,10.0,15.896592294196507,NaN,4096,"TI"
7.3,10.0,16.1124819905808,NaN,4096,"TI"
7.4,10.0,16.326127146690677,NaN,4096,"TI"
7.5,10.0,16.524641352300605,NaN,4096,"TI"
7.6,10.0,16.73323875018224,NaN,4096,"TI"
7.7,10.0,16.930066087313406,NaN,4096,"TI"
7.8,10.0,17.13622089233377,NaN,4096,"TI"
7.9,10.0,17.338974655518673,NaN,4096,"TI"
8.0,10.0,17.543909762335463,NaN,4096,"TI"
8.1,10.0,17.756726166608484,NaN,4096,"TI"
8.2,10.0,17.967058646527143,NaN,4096,"TI"
8.3,10.0,18.164853623536775,NaN,4096,"TI"
8.4,10.0,18.367814201379385,NaN,4096,"TI"
8.5,10.0,18.57087191155768,NaN,4096,"TI"
8.6,10.0,18.77279108154039,NaN,4096,"TI"
8.7,10.0,18.964470805580227,NaN,4096,"TI"
8.8,10.0,19.16989617522755,NaN,4096,"TI"
8.9,10.0,19.370982790311633,NaN,4096,"TI"
9.0,10.0,19.565741255285346,NaN,4096,"TI"
9.1,10.0,19.75792427268772,NaN,4096,"TI"
9.2,10.0,19.950750496884826,NaN,4096,"TI"
9.3,10.0,20.14798848376937,NaN,4096,"TI"
9.4,10.0,20.337042751004105,NaN,4096,"TI"
9.5,10.0,20.530753741322766,NaN,4096,"TI"
9.6,10.0,20.727839802747543,NaN,4096,"TI"
9.7,10.0,20.926502822925688,NaN,4096,"TI"
9.8,10.0,21.127966549799442,NaN,4096,"TI"
9.9,10.0,21.342509615420667,NaN,4096,"TI"
10.0,10.0,21.594533683197724,NaN,4096,"TI"
0.0,1.0,0.3391452229598065,NaN,1024,"TI"
0.1,1.0,0.5748604645015072,NaN,1024,"TI"
0.2,1.0,0.7856458761395709,NaN,1024,"TI"
0.3,1.0,0.9759128493748501,NaN,1024,"TI"
0.4,1.0,1.1665901896779092,NaN,1024,"TI"
0.5,1.0,1.3581997783748303,NaN,1024,"TI"
0.6,1.0,1.5577522178300558,NaN,1024,"TI"
0.7,1.0,1.753127770722475,NaN,1024,"TI"
0.8,1.0,1.9505049711001667,NaN,1024,"TI"
0.9,1.0,2.1578311685153673,NaN,1024,"TI"
1.0,1.0,2.405365673613699,NaN,1024,"TI"
0.0,1.0,0.35802866937832645,NaN,128,"TI"
0.1,1.0,0.6246357456007507,NaN,128,"TI"
0.2,1.0,0.8655974386140248,NaN,128,"TI"
0.3,1.0,1.089974943521475,NaN,128,"TI"
0.4,1.0,1.3138256844565508,NaN,128,"TI"
0.5,1.0,1.5381446625365411,NaN,128,"TI"
0.6,1.0,1.755466645638341,NaN,128,"TI"
0.7,1.0,1.9854222039874072,NaN,128,"TI"
0.8,1.0,2.209908397360536,NaN,128,"TI"
0.9,1.0,2.452234256675221,NaN,128,"TI"
1.0,1.0,2.7258419078831966,NaN,128,"TI"
0.0,1.0,0.3446892103363933,NaN,4096,"TI"
0.1,1.0,0.5723122694139141,NaN,4096,"TI"
0.2,1.0,0.7817693062280598,NaN,4096,"TI"
0.3,1.0,0.9702146175366411,NaN,4096,"TI"
0.4,1.0,1.150183760650352,NaN,4096,"TI"
0.5,1.0,1.3444789272499602,NaN,4096,"TI"
0.6,1.0,1.5260285859866836,NaN,4096,"TI"
0.7,1.0,1.7092896727804459,NaN,4096,"TI"
0.8,1.0,1.8929313494842754,NaN,4096,"TI"
0.9,1.0,2.0947113752667743,NaN,4096,"TI"
1.0,1.0,2.343123271747045,NaN,4096,"TI"
0.0,2.0,0.3449945707817849,NaN,1024,"TI"
0.1,2.0,0.5831467893410154,NaN,1024,"TI"
0.2,2.0,0.7904288311161106,NaN,1024,"TI"
0.3,2.0,0.9862442435173883,NaN,1024,"TI"
0.4,2.0,1.167639965372093,NaN,1024,"TI"
0.5,2.0,1.3557249631610448,NaN,1024,"TI"
0.6,2.0,1.5499245996818658,NaN,1024,"TI"
0.7,2.0,1.7354213729012287,NaN,1024,"TI"
0.8,2.0,1.92201188801129,NaN,1024,"TI"
0.9,2.0,2.109184895961421,NaN,1024,"TI"
1.0,2.0,2.294442895351585,NaN,1024,"TI"
1.1,2.0,2.4820562432267996,NaN,1024,"TI"
1.2,2.0,2.667026844605667,NaN,1024,"TI"
1.3,2.0,2.8607583140492787,NaN,1024,"TI"
1.4,2.0,3.0498365955558215,NaN,1024,"TI"
1.5,2.0,3.235223129547744,NaN,1024,"TI"
1.6,2.0,3.4203267799839345,NaN,1024,"TI"
1.7,2.0,3.618012011903348,NaN,1024,"TI"
1.8,2.0,3.8124169786670685,NaN,1024,"TI"
1.9,2.0,4.030555442481658,NaN,1024,"TI"
2.0,2.0,4.268619965871944,NaN,1024,"TI"
0.0,2.0,0.3696268320736782,NaN,128,"TI"
0.1,2.0,0.6449132519138978,NaN,128,"TI"
0.2,2.0,0.8914084801140674,NaN,128,"TI"
0.3,2.0,1.122542081397177,NaN,128,"TI"
0.4,2.0,1.358178752155294,NaN,128,"TI"
0.5,2.0,1.5900254392279232,NaN,128,"TI"
0.6,2.0,1.8180732343299,NaN,128,"TI"
0.7,2.0,2.037402965177488,NaN,128,"TI"
0.8,2.0,2.2539517915505423,NaN,128,"TI"
0.9,2.0,2.4702343834101255,NaN,128,"TI"
1.0,2.0,2.6988040219855542,NaN,128,"TI"
1.1,2.0,2.915582908913231,NaN,128,"TI"
1.2,2.0,3.139057681204463,NaN,128,"TI"
1.3,2.0,3.365467683367411,NaN,128,"TI"
1.4,2.0,3.5881375411716276,NaN,128,"TI"
1.5,2.0,3.8099511184021355,NaN,128,"TI"
1.6,2.0,4.033380445933707,NaN,128,"TI"
1.7,2.0,4.267704092883689,NaN,128,"TI"
1.8,2.0,4.504207844190237,NaN,128,"TI"
1.9,2.0,4.7494800686527645,NaN,128,"TI"
2.0,2.0,5.024823016895788,NaN,128,"TI"
0.0,2.0,0.35127051988651775,NaN,4096,"TI"
0.1,2.0,0.5892631789677543,NaN,4096,"TI"
0.2,2.0,0.7941606320333239,NaN,4096,"TI"
0.3,2.0,0.9749959309769051,NaN,4096,"TI"
0.4,2.0,1.1641297045603718,NaN,4096,"TI"
0.5,2.0,1.3432094456072605,NaN,4096,"TI"
0.6,2.0,1.5216034486395205,NaN,4096,"TI"
0.7,2.0,1.7055016276496153,NaN,4096,"TI"
0.8,2.0,1.8753397667609368,NaN,4096,"TI"
0.9,2.0,2.0527231316074506,NaN,4096,"TI"
1.0,2.0,2.231408889714335,NaN,4096,"TI"
1.1,2.0,2.408857658397105,NaN,4096,"TI"
1.2,2.0,2.590946176272239,NaN,4096,"TI"
1.3,2.0,2.7798653488062586,NaN,4096,"TI"
1.4,2.0,2.9576884614646377,NaN,4096,"TI"
1.5,2.0,3.1480085390756973,NaN,4096,"TI"
1.6,2.0,3.3355933794481167,NaN,4096,"TI"
1.7,2.0,3.530253016381147,NaN,4096,"TI"
1.8,2.0,3.726255208654493,NaN,4096,"TI"
1.9,2.0,3.946961605491323,NaN,4096,"TI"
2.0,2.0,4.182887035036343,NaN,4096,"TI"
0.0,3.0,0.3495797984970333,NaN,1024,"TI"
0.1,3.0,0.5970679258106374,NaN,1024,"TI"
0.2,3.0,0.8090280382083352,NaN,1024,"TI"
0.3,3.0,1.0126537136500762,NaN,1024,"TI"
0.4,3.0,1.1945378847511203,NaN,1024,"TI"
0.5,3.0,1.3744010745816435,NaN,1024,"TI"
0.6,3.0,1.556908679219998,NaN,1024,"TI"
0.7,3.0,1.7374021083654438,NaN,1024,"TI"
0.8,3.0,1.9202310744374944,NaN,1024,"TI"
0.9,3.0,2.1189908752359026,NaN,1024,"TI"
1.0,3.0,2.3080859453692475,NaN,1024,"TI"
1.1,3.0,2.4998078773091765,NaN,1024,"TI"
1.2,3.0,2.6920717263100515,NaN,1024,"TI"
1.3,3.0,2.8934980164106814,NaN,1024,"TI"
1.4,3.0,3.0863041953055097,NaN,1024,"TI"
1.5,3.0,3.27455750596152,NaN,1024,"TI"
1.6,3.0,3.4690813095010014,NaN,1024,"TI"
1.7,3.0,3.6619435611864466,NaN,1024,"TI"
1.8,3.0,3.857451113549821,NaN,1024,"TI"
1.9,3.0,4.048565538512437,NaN,1024,"TI"
2.0,3.0,4.226189371261773,NaN,1024,"TI"
2.1,3.0,4.404808295688428,NaN,1024,"TI"
2.2,3.0,4.597459282714235,NaN,1024,"TI"
2.3,3.0,4.793704650065915,NaN,1024,"TI"
2.4,3.0,4.985264888625163,NaN,1024,"TI"
2.5,3.0,5.17090279907324,NaN,1024,"TI"
2.6,3.0,5.358523395741467,NaN,1024,"TI"
2.7,3.0,5.550066164658787,NaN,1024,"TI"
2.8,3.0,5.756199334928687,NaN,1024,"TI"
2.9,3.0,5.97625033087712,NaN,1024,"TI"
3.0,3.0,6.219103324952725,NaN,1024,"TI"
0.0,3.0,0.359809403522911,NaN,128,"TI"
0.1,3.0,0.6421110124858425,NaN,128,"TI"
0.2,3.0,0.9066419562745134,NaN,128,"TI"
0.3,3.0,1.153778865926175,NaN,128,"TI"
0.4,3.0,1.395207982194184,NaN,128,"TI"
0.5,3.0,1.6367430603385782,NaN,128,"TI"
0.6,3.0,1.8924723489244308,NaN,128,"TI"
0.7,3.0,2.1459675818349626,NaN,128,"TI"
0.8,3.0,2.3902751034682455,NaN,128,"TI"
0.9,3.0,2.633662738008879,NaN,128,"TI"
1.0,3.0,2.878820676312483,NaN,128,"TI"
1.1,3.0,3.139028616785778,NaN,128,"TI"
1.2,3.0,3.401806522850767,NaN,128,"TI"
1.3,3.0,3.652780017284958,NaN,128,"TI"
1.4,3.0,3.901565226351961,NaN,128,"TI"
1.5,3.0,4.151643632265308,NaN,128,"TI"
1.6,3.0,4.398116891809406,NaN,128,"TI"
1.7,3.0,4.653354942620047,NaN,128,"TI"
1.8,3.0,4.907283772815829,NaN,128,"TI"
1.9,3.0,5.154707237220557,NaN,128,"TI"
2.0,3.0,5.4149414868779795,NaN,128,"TI"
2.1,3.0,5.677257689973468,NaN,128,"TI"
2.2,3.0,5.929147817563755,NaN,128,"TI"
2.3,3.0,6.183093514167168,NaN,128,"TI"
2.4,3.0,6.42181023249146,NaN,128,"TI"
2.5,3.0,6.654522335797575,NaN,128,"TI"
2.6,3.0,6.905936167250332,NaN,128,"TI"
2.7,3.0,7.154524989171464,NaN,128,"TI"
2.8,3.0,7.4076367208809994,NaN,128,"TI"
2.9,3.0,7.672030451742793,NaN,128,"TI"
3.0,3.0,7.973548858995033,NaN,128,"TI"
0.0,3.0,0.3306160325867793,NaN,4096,"TI"
0.1,3.0,0.5526504395514725,NaN,4096,"TI"
0.2,3.0,0.7522253630097689,NaN,4096,"TI"
0.3,3.0,0.9385601736622915,NaN,4096,"TI"
0.4,3.0,1.123016303875087,NaN,4096,"TI"
0.5,3.0,1.314017469480281,NaN,4096,"TI"
0.6,3.0,1.4892652556620884,NaN,4096,"TI"
0.7,3.0,1.6753208517157814,NaN,4096,"TI"
0.8,3.0,1.8605293060790309,NaN,4096,"TI"
0.9,3.0,2.0571703800764953,NaN,4096,"TI"
1.0,3.0,2.234624278132279,NaN,4096,"TI"
1.1,3.0,2.4163015754661354,NaN,4096,"TI"
1.2,3.0,2.5990267650977765,NaN,4096,"TI"
1.3,3.0,2.7855835369523594,NaN,4096,"TI"
1.4,3.0,2.973194161758328,NaN,4096,"TI"
1.5,3.0,3.1565691336343584,NaN,4096,"TI"
1.6,3.0,3.3443284914330427,NaN,4096,"TI"
1.7,3.0,3.5260659679063027,NaN,4096,"TI"
