"Duration","PMI","PMIstd"
7.3,13.495460742640342,0.040367483850607816
7.4,13.685124866126873,0.04059118547583009
7.5,13.871979049571703,0.04083290405809853
7.6,14.063189694229571,0.04115649216058821
7.7,14.249634017821766,0.041475211738830904
7.8,14.42866223686772,0.04174480499616667
7.9,14.608632018241293,0.04189298337480276
8.0,14.793713444645558,0.04221753487596268
8.1,14.98096270704094,0.04250137555921718
8.2,15.180317212460546,0.042729447756713404
8.3,15.373850610478117,0.04295517437623376
8.4,15.558714932526685,0.04339259979358399
8.5,15.751586304384244,0.04352908994789611
8.6,15.940919224121078,0.04383572774105243
8.7,16.126512342733562,0.04416023257513643
8.8,16.313302920124684,0.04443883005174472
8.9,16.495524614849035,0.04465174205480985
9.0,16.686226133494515,0.044834312032341915
9.1,16.873884803292437,0.04509176515833865
9.2,17.07279729327334,0.045276300685616076
9.3,17.264048863441275,0.04552735071249172
9.4,17.442387967698398,0.04584236231378191
9.5,17.640079726771916,0.04609555994569579
9.6,17.82783238066121,0.046378773120602894
9.7,18.01973458868483,0.04661697098251225
9.8,18.208175989846588,0.046840953161558944
9.9,18.386144058503287,0.047118179921205296
10.0,18.589606672148964,0.04729062062186236
10.1,18.767245719589184,0.047658862333093285
10.2,18.94951140904519,0.04791971858355286
10.3,19.131080106356396,0.048125914637965374
10.4,19.32526949314246,0.048365825540893824
10.5,19.521002747964136,0.048569585260464676
10.6,19.707093403983656,0.04887228766628107
10.7,19.891607728143754,0.049082441439611844
10.8,20.075048797911485,0.04929339120449309
10.9,20.263049565187455,0.04960230678955612
11.0,20.461024092354418,0.049760843970834454
11.1,20.65022326033263,0.05003553552754734
11.2,20.839084242873355,0.050205279500392684
11.3,21.029684898445293,0.050485103959330695
11.4,21.218327058015753,0.050737517682264636
11.5,21.40794090787555,0.05102707924091055
11.6,21.601129390087056,0.05123741943821132
11.7,21.781853340200477,0.05139674388205006
11.8,21.98120018810313,0.05156840170921705
11.9,22.169051026496934,0.051844866293586145
12.0,22.358635895176338,0.05194940480346388
12.1,22.540869350814162,0.052113792314552494
12.2,22.726581406037273,0.05236385506579848
12.3,22.912520445623528,0.05249568605430935
12.4,23.102869855759604,0.052835401713243864
12.5,23.28352323634614,0.053096277329054614
12.6,23.47686659944588,0.0534223608807115
12.7,23.655788694694003,0.05364299640062055
12.8,23.838588775397923,0.05384534535903703
12.9,24.01932076548055,0.053994504698889854
13.0,24.208196761324107,0.05414080973469372
13.1,24.393512562554243,0.05443840470712579
13.2,24.5787325595284,0.05463949747220934
13.3,24.765551396965133,0.05488078083042868
13.4,24.948769199680573,0.055068438710560094
13.5,25.134453416889073,0.05528013535462858
13.6,25.310775462154364,0.05557932123954019
13.7,25.498991270408375,0.05578385450034623
13.8,25.672553128373682,0.0558596887211942
13.9,25.85979510142676,0.05611475686570753
14.0,26.055540926144978,0.056350292264750086
14.1,26.235177856518344,0.05651652204773814
14.2,26.408580097934806,0.056605166298628315
14.3,26.590009490099472,0.056900653152774386
14.4,26.788915155239998,0.0570141145597822
14.5,26.982912500497843,0.05713475063916275
14.6,27.165845007712075,0.05734235855129441
14.7,27.357179365765308,0.05757258293510694
14.8,27.552334517867422,0.05786420762922344
14.9,27.73504463821006,0.05794804964827854
15.0,27.925093000504123,0.058175229862316574
15.1,28.111158272749947,0.058256144292627265
15.2,28.303187705159345,0.05842383477891245
15.3,28.478804997319514,0.05863041212014208
15.4,28.669035590462865,0.05893022551171418
15.5,28.861209839423356,0.05914953473073175
15.6,29.050892069972573,0.059276218666747704
15.7,29.23771070250909,0.05946250479204759
15.8,29.42701355872429,0.05969750669767476
15.9,29.616022062701905,0.05979494147412824
16.0,29.797677479494943,0.059937816298288524
16.1,29.993753536285162,0.060163304473992756
16.2,30.179046999521546,0.06022432425161552
16.3,30.358574572357227,0.06046701300215623
16.4,30.54781920534739,0.060655707658366566
16.5,30.731598337653878,0.06086946430644034
16.6,30.924218670202716,0.060991068886603966
16.7,31.10975903910232,0.06119819033931417
16.8,31.29383433598603,0.06136969652291463
16.9,31.480821487067495,0.06159296417070556
17.0,31.664855388977237,0.061833832333696936
17.1,31.862554188192416,0.06193806561316911
17.2,32.04303550366173,0.062125661075462475
17.3,32.22386648206184,0.062204825389199116
17.4,32.410385045714015,0.06241822485859595
17.5,32.60236722500599,0.06253073806637717
17.6,32.79858792473392,0.06271514614494991
17.7,32.98225512343289,0.06294057665863372
17.8,33.157936172574445,0.0631037158711447
17.9,33.35363679578565,0.06326644062546581
18.0,33.53920582793049,0.06348536503344065
18.1,33.73512726943309,0.06362815374270847
18.2,33.92060671132572,0.06375616266064787
18.3,34.11054226957421,0.06385408214841347
18.4,34.30066486459213,0.06399252730265659
18.5,34.48953854364487,0.06425862415109884
18.6,34.67680852576737,0.06428065126175557
18.7,34.87099411285709,0.06445099090194095
18.8,35.069046552729134,0.06471879811447127
18.9,35.25221464674353,0.0648578253230535
19.0,35.44063329416274,0.06504655614092669
19.1,35.63181375698791,0.06515797192509468
19.2,35.80481318434297,0.06531275426550592
19.3,36.00016192001379,0.06546172717560142
19.4,36.188892267730914,0.06555171057358641
19.5,36.375499125297814,0.06572590680051571
19.6,36.56577242725985,0.06602168486621246
19.7,36.754367899689214,0.06616393579366385
19.8,36.93927565239601,0.06643337729127029
19.9,37.12697564774966,0.0665098716218128
20.0,37.318764763364776,0.06664219025202912
