"TauL","DiscreteTimes","Lmax","NClusters","g","Mean","Var","M","N"
1.160092807424594,1.5,6,400,0.0004,0.06491574053833675,0.0001237795249874957,256,14400
1.160092807424594,1.6,6,400,0.0004,0.07434945187630851,0.0001371260887498518,256,14400
1.160092807424594,1.7,6,400,0.0004,0.08361046991425812,0.00015055904241278434,256,14400
1.160092807424594,1.8,6,400,0.0004,0.09360944316434647,0.00016603242726725195,256,14400
1.160092807424594,1.9,6,400,0.0004,0.10411553696860212,0.00018257858504684314,256,14400
1.160092807424594,2.0,6,400,0.0004,0.11413976322077765,0.00019950419884976213,256,14400
1.160092807424594,2.1,6,400,0.0004,0.12303262703433575,0.0002138754061771889,256,14400
1.160092807424594,2.2,6,400,0.0004,0.1330307763053861,0.00023147861877223654,256,14400
1.160092807424594,2.3,6,400,0.0004,0.14480010072395091,0.00024880108702152756,256,14400
1.160092807424594,2.4,6,400,0.0004,0.15420957431954677,0.0002633477276861816,256,14400
1.160092807424594,2.5,6,400,0.0004,0.1638684784695943,0.00027998504097163213,256,14400
1.160092807424594,2.6,6,400,0.0004,0.1747631937177761,0.00029636793140657336,256,14400
1.160092807424594,2.7,6,400,0.0004,0.18554320393313697,0.00031235095883803325,256,14400
1.160092807424594,2.8,6,400,0.0004,0.1948634248232944,0.0003295711806048351,256,14400
1.160092807424594,2.9,6,400,0.0004,0.20662855008718903,0.0003454134153540818,256,14400
1.160092807424594,3.0,6,400,0.0004,0.2167632051252844,0.0003627236166592337,256,14400
1.160092807424594,3.1,6,400,0.0004,0.2281231345073158,0.00037877344399381426,256,14400
1.160092807424594,3.2,6,400,0.0004,0.23542330249481083,0.00039237230771676634,256,14400
1.160092807424594,3.3,6,400,0.0004,0.2458652428137106,0.00041108656843888034,256,14400
1.160092807424594,3.4,6,400,0.0004,0.2569354023318657,0.00042824960871103623,256,14400
1.160092807424594,3.5,6,400,0.0004,0.26728015283334466,0.0004410373759075509,256,14400
1.160092807424594,3.6,6,400,0.0004,0.27845260576066116,0.00045467848935983637,256,14400
1.160092807424594,3.7,6,400,0.0004,0.28906824275161647,0.00047314589619619864,256,14400
1.160092807424594,3.8,6,400,0.0004,0.29873869741898995,0.0004879098422208939,256,14400
1.160092807424594,3.9,6,400,0.0004,0.30849573677753345,0.0005052042048009402,256,14400
1.160092807424594,4.0,6,400,0.0004,0.3171301703138872,0.000518635376682415,256,14400
1.160092807424594,4.1,6,400,0.0004,0.3285293445510454,0.0005348843866961373,256,14400
1.160092807424594,4.2,6,400,0.0004,0.337248069579671,0.0005493685232474268,256,14400
1.160092807424594,4.3,6,400,0.0004,0.3487462728573397,0.0005637606568695732,256,14400
1.160092807424594,4.4,6,400,0.0004,0.360697326462331,0.0005816919471488055,256,14400
1.160092807424594,4.5,6,400,0.0004,0.3728798148589461,0.0005976933694695571,256,14400
1.160092807424594,4.6,6,400,0.0004,0.3835786533813451,0.000612020565795254,256,14400
1.160092807424594,4.7,6,400,0.0004,0.3967815668526681,0.0006287156318258358,256,14400
1.160092807424594,4.8,6,400,0.0004,0.40663899777568685,0.0006488490928403914,256,14400
1.160092807424594,4.9,6,400,0.0004,0.41809316679995395,0.0006645569000537904,256,14400
1.160092807424594,5.0,6,400,0.0004,0.4281107915825527,0.0006873998837984165,256,14400
1.160092807424594,5.1,6,400,0.0004,0.4364141307150324,0.0006976857926065747,256,14400
1.160092807424594,5.2,6,400,0.0004,0.44571860958679776,0.0007162731456440798,256,14400
1.160092807424594,5.3,6,400,0.0004,0.45592764258873003,0.0007315266286175924,256,14400
1.160092807424594,5.4,6,400,0.0004,0.46464308932436527,0.0007507565088728107,256,14400
1.160092807424594,5.5,6,400,0.0004,0.47654544607196125,0.0007690152666527102,256,14400
1.160092807424594,5.6,6,400,0.0004,0.49044638476156666,0.0007828562795191956,256,14400
1.160092807424594,5.7,6,400,0.0004,0.5040443149661427,0.0007971032433618807,256,14400
1.160092807424594,5.8,6,400,0.0004,0.5135746467427655,0.0008139480049091172,256,14400
1.160092807424594,5.9,6,400,0.0004,0.522836044279603,0.0008333228115995322,256,14400
1.160092807424594,6.0,6,400,0.0004,0.5390447506059395,0.0008453008748975236,256,14400
1.160092807424594,6.1,6,400,0.0004,0.5487707832817492,0.000860849074181148,256,14400
1.160092807424594,6.2,6,400,0.0004,0.5607850220112919,0.0008776525147206951,256,14400
1.160092807424594,6.3,6,400,0.0004,0.5720880390232843,0.0008920821655202874,256,14400
1.160092807424594,6.4,6,400,0.0004,0.5856865476099322,0.0009078764311581863,256,14400
1.160092807424594,6.5,6,400,0.0004,0.5974889224714813,0.000924977022437604,256,14400
1.160092807424594,6.6,6,400,0.0004,0.6067084059892739,0.0009430358615761896,256,14400
1.160092807424594,6.7,6,400,0.0004,0.6171017652454934,0.0009592315506116629,256,14400
1.160092807424594,6.8,6,400,0.0004,0.6289085959610303,0.000977379462636609,256,14400
1.160092807424594,6.9,6,400,0.0004,0.6365637901503619,0.0009928753344120977,256,14400
1.160092807424594,7.0,6,400,0.0004,0.6465706356708283,0.001009753724185413,256,14400
1.160092807424594,7.1,6,400,0.0004,0.6569590920806676,0.001019775829224767,256,14400
1.160092807424594,7.2,6,400,0.0004,0.6664304116585764,0.001034174330708197,256,14400
1.160092807424594,7.3,6,400,0.0004,0.6752388184142506,0.0010479541190324218,256,14400
1.160092807424594,7.4,6,400,0.0004,0.6872540681716378,0.0010647654378241772,256,14400
1.160092807424594,7.5,6,400,0.0004,0.6994081426051626,0.0010774173529921071,256,14400
1.160092807424594,7.6,6,400,0.0004,0.7110861776367366,0.0010924543231820801,256,14400
1.160092807424594,7.7,6,400,0.0004,0.7206981573718562,0.0011091906272082106,256,14400
1.160092807424594,7.8,6,400,0.0004,0.7281642162429893,0.0011273622500168287,256,14400
1.160092807424594,7.9,6,400,0.0004,0.7369991522437582,0.0011418042172473188,256,14400
1.160092807424594,8.0,6,400,0.0004,0.7477068917101941,0.0011600026733109199,256,14400
1.160092807424594,8.1,6,400,0.0004,0.75864289860115,0.0011749427970782148,256,14400
1.160092807424594,8.2,6,400,0.0004,0.7689688859252297,0.001193245283424117,256,14400
1.160092807424594,8.3,6,400,0.0004,0.7798134311900746,0.0012109400091816923,256,14400
1.160092807424594,8.4,6,400,0.0004,0.7919820449293347,0.0012241645517968827,256,14400
1.160092807424594,8.5,6,400,0.0004,0.8008633722220999,0.0012415659874544117,256,14400
1.160092807424594,8.6,6,400,0.0004,0.8129227262627683,0.0012558405726369214,256,14400
1.160092807424594,8.7,6,400,0.0004,0.8248309641258673,0.001268025216948179,256,14400
1.160092807424594,8.8,6,400,0.0004,0.8347286447062249,0.0012875685429409953,256,14400
1.160092807424594,8.9,6,400,0.0004,0.8442931923217838,0.0013061157921445048,256,14400
1.160092807424594,9.0,6,400,0.0004,0.8541247068572556,0.0013278478874398634,256,14400
1.160092807424594,9.1,6,400,0.0004,0.8634525152583308,0.0013474403373210594,256,14400
1.160092807424594,9.2,6,400,0.0004,0.8725939531915354,0.0013586687839721345,256,14400
1.160092807424594,9.3,6,400,0.0004,0.8815073067972035,0.0013774932941289831,256,14400
1.160092807424594,9.4,6,400,0.0004,0.8947591278220838,0.0013899497513422331,256,14400
1.160092807424594,9.5,6,400,0.0004,0.9073231826317111,0.001404618577969456,256,14400
1.160092807424594,9.6,6,400,0.0004,0.9180025859608495,0.0014186559625246542,256,14400
1.160092807424594,9.7,6,400,0.0004,0.9293881827999657,0.0014357697250684295,256,14400
1.160092807424594,9.8,6,400,0.0004,0.9403979465076635,0.00145637486400689,256,14400
1.160092807424594,9.9,6,400,0.0004,0.9503874066776996,0.0014741642904234587,256,14400
1.160092807424594,10.0,6,400,0.0004,0.9592789198830077,0.0014939413121120755,256,14400
1.160092807424594,10.1,6,400,0.0004,0.9701630466448196,0.0015089828505417118,256,14400
1.160092807424594,10.2,6,400,0.0004,0.9834188635272506,0.001529219375231889,256,14400
1.160092807424594,10.3,6,400,0.0004,0.9940330218580009,0.0015516168534642867,256,14400
1.160092807424594,10.4,6,400,0.0004,1.0046307725663062,0.0015689574392332116,256,14400
1.160092807424594,10.5,6,400,0.0004,1.0152881678028887,0.0015902575031067428,256,14400
1.160092807424594,10.6,6,400,0.0004,1.0240696946860732,0.0016090197682180542,256,14400
1.160092807424594,10.7,6,400,0.0004,1.0344741894169582,0.0016278355766728742,256,14400
1.160092807424594,10.8,6,400,0.0004,1.0435965886905132,0.0016450907642488466,256,14400
1.160092807424594,10.9,6,400,0.0004,1.0522307583846526,0.0016633491966823813,256,14400
1.160092807424594,11.0,6,400,0.0004,1.0620255104422298,0.0016781125648614008,256,14400
1.160092807424594,11.1,6,400,0.0004,1.0717396261829544,0.00169568604214346,256,14400
1.160092807424594,11.2,6,400,0.0004,1.0797134544388975,0.001708981272903877,256,14400
1.160092807424594,11.3,6,400,0.0004,1.0895216825463772,0.0017239049190854515,256,14400
1.160092807424594,11.4,6,400,0.0004,1.1007355599514752,0.0017384429098348205,256,14400
1.160092807424594,11.5,6,400,0.0004,1.1100615244842549,0.001755368506540433,256,14400
1.160092807424594,11.6,6,400,0.0004,1.1214249401001466,0.0017704902840060422,256,14400
1.160092807424594,11.7,6,400,0.0004,1.1338412183018063,0.0017834750561712283,256,14400
1.160092807424594,11.8,6,400,0.0004,1.1452930282624827,0.0017949764194081937,256,14400
1.160092807424594,11.9,6,400,0.0004,1.1575126485328333,0.0018174647625232195,256,14400
1.160092807424594,12.0,6,400,0.0004,1.1668801514947944,0.0018302838120178016,256,14400
1.160092807424594,12.1,6,400,0.0004,1.1806538276739755,0.0018388056885116227,256,14400
1.160092807424594,12.2,6,400,0.0004,1.1917918674423384,0.0018548311873678696,256,14400
1.160092807424594,12.3,6,400,0.0004,1.2025323031220858,0.0018702574909456847,256,14400
1.160092807424594,12.4,6,400,0.0004,1.2153513608656552,0.0018890439520161892,256,14400
1.160092807424594,12.5,6,400,0.0004,1.2262536342302985,0.0019009413494678468,256,14400
1.160092807424594,12.6,6,400,0.0004,1.2358417064673588,0.0019189095093710671,256,14400
1.160092807424594,12.7,6,400,0.0004,1.2468208429725363,0.001936630936890752,256,14400
1.160092807424594,12.8,6,400,0.0004,1.257269855013874,0.0019510616327593079,256,14400
1.160092807424594,12.9,6,400,0.0004,1.2678972862471385,0.001966294160898054,256,14400
1.160092807424594,13.0,6,400,0.0004,1.2797859852982219,0.0019750643950457916,256,14400
1.160092807424594,13.1,6,400,0.0004,1.2883963838322798,0.001989026351548927,256,14400
1.160092807424594,13.2,6,400,0.0004,1.2993254363061475,0.002009238781453541,256,14400
1.160092807424594,13.3,6,400,0.0004,1.3074730642966137,0.0020265382972666146,256,14400
1.160092807424594,13.4,6,400,0.0004,1.317062891945469,0.0020413442037154287,256,14400
1.160092807424594,13.5,6,400,0.0004,1.3262879800600542,0.002055062292381924,256,14400
1.160092807424594,13.6,6,400,0.0004,1.3360622961151725,0.0020709601464070646,256,14400
1.160092807424594,13.7,6,400,0.0004,1.3474739333572991,0.002080934078210559,256,14400
1.160092807424594,13.8,6,400,0.0004,1.3569061016210535,0.002099559386118475,256,14400
1.160092807424594,13.9,6,400,0.0004,1.3679795285432355,0.0021116933042873336,256,14400
1.160092807424594,14.0,6,400,0.0004,1.3771933085469774,0.0021292099592951043,256,14400
1.160092807424594,14.1,6,400,0.0004,1.3899321154567428,0.0021515092762466213,256,14400
1.160092807424594,14.2,6,400,0.0004,1.4008950102316968,0.0021638422340117115,256,14400
1.160092807424594,14.3,6,400,0.0004,1.4130261385078,0.002178841229829892,256,14400
1.160092807424594,14.4,6,400,0.0004,1.4216741113203655,0.002191206398747424,256,14400
1.160092807424594,14.5,6,400,0.0004,1.4332938599894667,0.0022041931274103073,256,14400
1.160092807424594,14.6,6,400,0.0004,1.4452984868684629,0.002220600196174664,256,14400
1.160092807424594,14.7,6,400,0.0004,1.4556110182680357,0.0022366541331896614,256,14400
1.160092807424594,14.8,6,400,0.0004,1.466655852372965,0.00225002781636268,256,14400
1.160092807424594,14.9,6,400,0.0004,1.4776682818046214,0.002261707402967838,256,14400
1.160092807424594,15.0,6,400,0.0004,1.488544695545182,0.002271742900917447,256,14400
1.160092807424594,15.1,6,400,0.0004,1.4989447550133144,0.0022878235426081386,256,14400
1.160092807424594,15.2,6,400,0.0004,1.5091052980825768,0.002308341288387605,256,14400
1.160092807424594,15.3,6,400,0.0004,1.5199915315376065,0.0023257518831817825,256,14400
1.160092807424594,15.4,6,400,0.0004,1.5316974087221507,0.00234380156609485,256,14400
1.160092807424594,15.5,6,400,0.0004,1.5447225163439806,0.002361544017182738,256,14400
1.160092807424594,15.6,6,400,0.0004,1.5567214881019835,0.002380918247648907,256,14400
1.160092807424594,15.7,6,400,0.0004,1.5661940161403938,0.002397934421583199,256,14400
1.160092807424594,15.8,6,400,0.0004,1.5755917002458915,0.0024158653413515257,256,14400
1.160092807424594,15.9,6,400,0.0004,1.5834679005228747,0.002435124910417518,256,14400
1.160092807424594,16.0,6,400,0.0004,1.5913869978266626,0.0024540549002553666,256,14400
1.160092807424594,16.1,6,400,0.0004,1.5996514680681868,0.0024762793519079148,256,14400
1.160092807424594,16.2,6,400,0.0004,1.6118185146427195,0.002494215381422355,256,14400
1.160092807424594,16.3,6,400,0.0004,1.6244977545003507,0.0025149683503093143,256,14400
1.160092807424594,16.4,6,400,0.0004,1.6350311953924312,0.0025246960759202613,256,14400
1.160092807424594,16.5,6,400,0.0004,1.6480471291621988,0.002534162317786479,256,14400
1.160092807424594,16.6,6,400,0.0004,1.6588623527553863,0.002548019491014524,256,14400
1.160092807424594,16.7,6,400,0.0004,1.668641030827938,0.0025640977374257173,256,14400
1.160092807424594,16.8,6,400,0.0004,1.6746313014366507,0.002578511778457771,256,14400
1.160092807424594,16.9,6,400,0.0004,1.6853658734105477,0.002596204114586291,256,14400
1.160092807424594,17.0,6,400,0.0004,1.6968262562803123,0.0026114643484505037,256,14400
1.160092807424594,17.1,6,400,0.0004,1.7063506630533247,0.002622921769127374,256,14400
1.160092807424594,17.2,6,400,0.0004,1.7193236633456155,0.0026344608154578383,256,14400
1.160092807424594,17.3,6,400,0.0004,1.7290444426393112,0.0026542582921108082,256,14400
1.160092807424594,17.4,6,400,0.0004,1.7402106096850993,0.0026704502918865774,256,14400
1.160092807424594,17.5,6,400,0.0004,1.7521681424679183,0.002685549145365853,256,14400
1.160092807424594,17.6,6,400,0.0004,1.7625626986606382,0.002705984761485068,256,14400
1.160092807424594,17.7,6,400,0.0004,1.7736676869688222,0.0027169156172037346,256,14400
1.160092807424594,17.8,6,400,0.0004,1.783207287509835,0.002736425333195061,256,14400
1.160092807424594,17.9,6,400,0.0004,1.7942652142836273,0.0027545607165224183,256,14400
1.160092807424594,18.0,6,400,0.0004,1.8048977740320453,0.0027724266442785417,256,14400
1.160092807424594,18.1,6,400,0.0004,1.8158170754308554,0.0027898045491126537,256,14400
1.160092807424594,18.2,6,400,0.0004,1.824075789297866,0.0027975848234621714,256,14400
1.160092807424594,18.3,6,400,0.0004,1.835959216215609,0.0028134834615189002,256,14400
1.160092807424594,18.4,6,400,0.0004,1.848813913192781,0.0028338520320613314,256,14400
1.160092807424594,18.5,6,400,0.0004,1.8600173699406313,0.0028436365575430266,256,14400
1.160092807424594,18.6,6,400,0.0004,1.870115731847149,0.0028621925525505326,256,14400
1.160092807424594,18.7,6,400,0.0004,1.8809650324115583,0.002879954761227395,256,14400
1.160092807424594,18.8,6,400,0.0004,1.8929417155223844,0.0028931403267897743,256,14400
1.160092807424594,18.9,6,400,0.0004,1.9027406722616356,0.002911790482783419,256,14400
1.160092807424594,19.0,6,400,0.0004,1.911576978056368,0.0029268344037385904,256,14400
1.160092807424594,19.1,6,400,0.0004,1.9217233462306385,0.0029441286759027754,256,14400
1.160092807424594,19.2,6,400,0.0004,1.932850369600476,0.0029643985401271848,256,14400
1.160092807424594,19.3,6,400,0.0004,1.9436269335920868,0.002982092179800772,256,14400
1.160092807424594,19.4,6,400,0.0004,1.954758338584733,0.0029949118791472045,256,14400
1.160092807424594,19.5,6,400,0.0004,1.9660129078535182,0.003011782454768309,256,14400
1.160092807424594,19.6,6,400,0.0004,1.9768746460477509,0.0030233971659773895,256,14400
1.160092807424594,19.7,6,400,0.0004,1.987477534321887,0.0030366099936137893,256,14400
1.160092807424594,19.8,6,400,0.0004,1.996830482748854,0.0030526196787519404,256,14400
1.160092807424594,19.9,6,400,0.0004,2.007479745487023,0.0030587807491113594,256,14400
1.160092807424594,20.0,6,400,0.0004,2.017328092031207,0.003079366692524834,256,14400
