"t","Cov","SqDiff","Var","Nobs"
133.58,-0.00014991165892867057,0.005123900835576271,5.124413276903962e-7,10000
133.59,-0.00014990415033133735,0.005123850993532465,5.124363429875452e-7,10000
133.6,-0.00014989630552242849,0.0051238044453382,5.124316877025903e-7,10000
133.61,-0.0001498885482606952,0.0051237587686555905,5.124271195775168e-7,10000
133.62,-0.00014987976150430333,0.005123715570608953,5.124227993408294e-7,10000
133.63,-0.00014987085137810362,0.005123670251516852,5.12418266978383e-7,10000
133.64,-0.00014986277986634106,0.005123624555980452,5.12413696967742e-7,10000
133.65,-0.0001498537832519599,0.005123572798627847,5.124085207148562e-7,10000
133.66,-0.00014984429956209355,0.00512350778912019,5.124020191139304e-7,10000
133.67,-0.00014983385783352845,0.005123437650965328,5.123950045969926e-7,10000
133.68,-0.00014982350355922076,0.005123368528059875,5.123880916151491e-7,10000
133.69,-0.00014981201899138294,0.005123294234895551,5.123806615557107e-7,10000
133.7,-0.0001498000504339392,0.005123211170428515,5.123723542782793e-7,10000
133.71,-0.00014978802123293076,0.005123131213002056,5.123643577359791e-7,10000
133.72,-0.00014977723495260801,0.005123029922470482,5.123542276698152e-7,10000
133.73,-0.0001497663318450092,0.0051229312631845035,5.123443607545258e-7,10000
133.74,-0.00014975514152333334,0.005122830888826047,5.123343223148362e-7,10000
133.75,-0.00014974401251521106,0.005122736744459028,5.123249069365965e-7,10000
133.76,-0.00014973294919435953,0.005122641573333461,5.123153888722333e-7,10000
133.77,-0.00014972180132273233,0.005122560403094424,5.12307271036546e-7,10000
133.78,-0.0001497106527188115,0.005122481856067284,5.122994155482832e-7,10000
133.79,-0.00014969936378531813,0.0051224041405675555,5.122916432210776e-7,10000
133.8,-0.0001496890111976207,0.005122324224739499,5.122836508390338e-7,10000
133.81,-0.00014967894897033963,0.005122231319237202,5.122743593596562e-7,10000
133.82,-0.00014966810372897305,0.005122123052609388,5.122635316141003e-7,10000
133.83,-0.00014965661883870382,0.0051220181002562875,5.122530353291617e-7,10000
133.84,-0.00014964494028950085,0.005121916647361916,5.122428890250941e-7,10000
133.85,-0.00014963291453436967,0.005121815041000462,5.122327273727834e-7,10000
133.86,-0.00014962018309116597,0.0051217295289228,5.12224175309811e-7,10000
133.87,-0.00014960788558559737,0.005121645941269715,5.122158157085423e-7,10000
133.88,-0.00014959622163610576,0.005121552645127235,5.122064851612397e-7,10000
133.89,-0.00014958461549423508,0.0051214509304300755,5.12196312674275e-7,10000
133.9,-0.000149573328086044,0.005121353353611303,5.121865540165319e-7,10000
133.91,-0.0001495621641199962,0.0051212405368742725,5.121752712145487e-7,10000
133.92,-0.00014955063636596072,0.005121115431172008,5.121627593931401e-7,10000
133.93,-0.00014953926895076158,0.005121010524531545,5.121522676799226e-7,10000
133.94,-0.00014952826376930366,0.005120910167242121,5.121422309473068e-7,10000
133.95,-0.00014951739014287758,0.005120814491761367,5.12132662442381e-7,10000
133.96,-0.0001495064131658273,0.005120725486513093,5.12123761027412e-7,10000
133.97,-0.00014949590135080682,0.005120633889211979,5.12114600381236e-7,10000
133.98,-0.0001494862217547113,0.005120542459594158,5.121054565050663e-7,10000
133.99,-0.0001494767522469944,0.005120456004265538,5.120968101075646e-7,10000
134.0,-0.00014946684482006117,0.005120372471303388,5.120884559759363e-7,10000
134.01,-0.000149458015955654,0.005120281634474087,5.120793713845472e-7,10000
134.02,-0.0001494487154341145,0.0051201861598827525,5.120698229705723e-7,10000
134.03,-0.00014943940658774382,0.005120077007828523,5.120589066735197e-7,10000
134.04,-0.00014943122280762088,0.005119962143051462,5.120474190470509e-7,10000
134.05,-0.00014942316839028618,0.005119843652509361,5.120355688078168e-7,10000
134.06,-0.00014941483955423421,0.005119721111635306,5.120233134948801e-7,10000
134.07,-0.00014940543835853553,0.00511959671415286,5.120108725025363e-7,10000
134.08,-0.00014939624015377576,0.00511948925053205,5.120001250657115e-7,10000
134.09,-0.0001493872930631209,0.005119396906871184,5.11990889776096e-7,10000
134.1,-0.00014937800897783283,0.005119307545275013,5.119819527227735e-7,10000
134.11,-0.00014936713775683428,0.005119209920028559,5.11972189221778e-7,10000
134.12,-0.00014935590466780637,0.005119114778804226,5.119626741478374e-7,10000
134.13,-0.00014934502865074017,0.005119013913710212,5.119525866296842e-7,10000
134.14,-0.00014933367147668784,0.005118924131277858,5.119436074885346e-7,10000
134.15,-0.0001493227823537722,0.005118846646528971,5.11935858238721e-7,10000
134.16,-0.0001493124221380618,0.005118772327564816,5.119284255990415e-7,10000
134.17,-0.0001493018918933528,0.00511870186098707,5.119213782365306e-7,10000
134.18,-0.00014929081725481138,0.00511861910332346,5.119131016425102e-7,10000
134.19,-0.00014927847478268612,0.00511851225613508,5.119024158550935e-7,10000
134.2,-0.0001492662560487544,0.0051184051337003975,5.118917025402937e-7,10000
134.21,-0.00014925369490119452,0.005118313470811253,5.118825353346588e-7,10000
134.22,-0.00014924072258735662,0.005118235421549321,5.118747296278949e-7,10000
134.23,-0.0001492275890071637,0.005118157462039761,5.118669328972658e-7,10000
134.24,-0.00014921449473740054,0.005118079500347814,5.118591359483762e-7,10000
134.25,-0.00014920205066465265,0.005118013990073558,5.118525842657824e-7,10000
134.26,-0.0001491896306421249,0.0051179613653669475,5.118473212688216e-7,10000
134.27,-0.00014917681178417352,0.005117913481710499,5.118425324242923e-7,10000
134.28,-0.00014916430435367385,0.00511785539321319,5.118367229936183e-7,10000
134.29,-0.00014915196280393216,0.005117789187783137,5.118301017884925e-7,10000
134.3,-0.00014913902664838455,0.0051177199919759135,5.118231815157429e-7,10000
134.31,-0.0001491257694891831,0.005117669652614535,5.118181470761612e-7,10000
134.32,-0.00014911299382248724,0.005117618026980797,5.118129839964793e-7,10000
134.33,-0.0001491011173678119,0.005117559126247105,5.118070933340439e-7,10000
134.34,-0.0001490889874016729,0.005117511690471082,5.118023492820364e-7,10000
134.35,-0.00014907600868785715,0.005117467267783193,5.117979065689762e-7,10000
134.36,-0.00014906224922035585,0.005117407911955492,5.117919703925884e-7,10000
134.37,-0.0001490485678128856,0.005117345478817945,5.1178572645444e-7,10000
134.38,-0.00014903562727238751,0.005117266922461078,5.11777870033111e-7,10000
134.39,-0.00014902256514396037,0.005117177746464442,5.117689515415983e-7,10000
134.4,-0.00014900959413682543,0.005117088254105781,5.117600014107192e-7,10000
134.41,-0.00014899713416994197,0.005116997541399476,5.11750929232871e-7,10000
134.42,-0.0001489848350108005,0.005116909876696191,5.117421618858076e-7,10000
134.43,-0.00014897254663282753,0.005116812523815614,5.117324256241238e-7,10000
134.44,-0.00014896062881739598,0.0051167184723196445,5.117230195339179e-7,10000
