"t","mean","q05","q95","q25","q75","traj1","traj2","traj3","traj4","traj5","traj6","traj7","traj8","traj9","traj10","traj11","traj12","traj13","traj14","traj15","traj16","traj17","traj18","traj19","traj20"
45.7,100.05729201541698,95.9791015592439,104.22462277870105,98.37237740724129,101.7392255177231,98.0937190915239,100.16245902015197,100.24962681267131,102.93561717999013,99.355985066715,101.01695016025752,98.9838096966243,100.465290903188,100.56267202976916,97.95162946801233,98.93265830307568,98.55402882035399,100.11345944928244,98.04648354209466,100.95161774928785,97.51825054361038,98.3378300323009,100.47730070821103,96.63329300654533,103.82976511446877
45.8,100.05750034749406,95.97548332304574,104.22158642147211,98.36976407908179,101.73551031690224,98.07106267645887,100.11565210321216,100.23528571867502,102.91154362087943,99.32519180908062,101.03939085314423,98.98813413162252,100.47191242706492,100.55010245240679,97.95094381883898,98.896866860587,98.58441310301312,100.10729662993946,98.03868463534651,100.94761171903023,97.52786677996623,98.3050153685692,100.5136402763964,96.60934103662694,103.79470199066753
45.9,100.0577013034021,95.96656735627144,104.22698722601486,98.36543222194402,101.73509768194029,98.05233232872749,100.07442761189412,100.22530001629816,102.87892442937964,99.27459556353107,101.0659334264781,98.99000224799914,100.46711929238458,100.53575342215677,97.95458985792673,98.85169229904872,98.61148710093967,100.0906901225869,98.03870016163597,100.94050489588012,97.52869595632434,98.27318069113925,100.5413599027918,96.56890570222738,103.76079528536597
46.0,100.0579646558383,95.96668602036279,104.2331114638666,98.36738555444839,101.73204765978056,98.03997699245333,100.02737239915446,100.22354468023553,102.84852026669104,99.23105003878682,101.07215190334503,98.99682088985692,100.4614307779129,100.51946896435842,97.96185764059095,98.79998021947146,98.64408596168192,100.07140003885759,98.05032643918726,100.92620446732465,97.51906855975682,98.23288926909409,100.55449929463468,96.52810197256909,103.73219300805262
46.1,100.05836563981552,95.96112628484674,104.23975447310995,98.36357616817408,101.73083566821133,98.04095055707684,99.98777594013477,100.2315240889765,102.81757963994657,99.19357372195091,101.0932403867277,98.99520074332388,100.45089729422023,100.50132590336516,97.96499331700056,98.74485517662154,98.66948592553985,100.06057262755867,98.0698833374776,100.91662706128223,97.50864892142994,98.19029492927815,100.55518944749622,96.48154864446683,103.71851716757172
46.2,100.05875317800096,95.9627490633622,104.2535214669178,98.3678142828312,101.7284177328275,98.0528075601583,99.95162913764624,100.25218862918858,102.79652869201485,99.16008382837998,101.11965867404892,98.98793224015488,100.43007430771333,100.48704143177815,97.96271254143812,98.68752148302208,98.69718589029607,100.05374232683766,98.08726017755853,100.89709413841132,97.49110967176782,98.14433805404748,100.56042229208731,96.43538368095045,103.70782551886568
46.3,100.05910171397201,95.95548024670961,104.25287037541678,98.36549859620277,101.73034859406638,98.06601503177006,99.92077813907942,100.27155555474644,102.77316090613162,99.13601922329849,101.13015498070837,98.98177031878923,100.41030334647874,100.46685281444881,97.96307392635478,98.63137159435011,98.71948909730534,100.03401718522005,98.09192711169706,100.8741517215476,97.47285117485839,98.10568953898657,100.57216116875617,96.38943424608733,103.69156962242528
46.4,100.05949086091289,95.9590266225406,104.25597994071073,98.365237917837,101.73243787223146,98.07551469017211,99.88226276412811,100.29471807578886,102.74559083467734,99.11877037678295,101.14496041239342,98.97461246241105,100.39836952616831,100.44140257976548,97.9597030169495,98.57725933423481,98.73522460331151,100.01738609622966,98.09943147489857,100.85089542753006,97.45040693920443,98.07805067414319,100.60320338475174,96.33798412297371,103.68656802845604
46.5,100.05995372513398,95.95702234409134,104.25477369513374,98.36065317436926,101.73157377730273,98.06603583316692,99.84764201613125,100.31458109969877,102.72854460914263,99.10248291001761,101.15321648366616,98.95632575961763,100.39380768642052,100.41412619839735,97.96382554244093,98.52841861862696,98.75941392379777,100.00510168511482,98.13294915645457,100.82111836115676,97.42587079982712,98.06001871903429,100.62516225853373,96.28546335348236,103.70078692888121
46.6,100.0603924760474,95.94196384886149,104.26365175814801,98.35256627391128,101.7278646251896,98.05826886434289,99.81333619206778,100.33719039211482,102.71166135872652,99.09209226221108,101.1631836983803,98.93629253925833,100.39136588603878,100.39141872218809,97.96484268577878,98.49733613200578,98.78466269363865,99.98976608742649,98.17989181627959,100.79722190932041,97.39888811290301,98.05411368717533,100.64593306463011,96.24381892047452,103.7136016241815
46.7,100.06070336597959,95.95003036536997,104.27475243509762,98.34590122776976,101.7336597356026,98.05639132833366,99.77888730456962,100.3584535077801,102.68930353950566,99.08153369267566,101.19232626830123,98.92373390846065,100.37856817078848,100.36077538132282,97.96683767764779,98.46440485468723,98.79457280167726,99.98169193733234,98.23510166748098,100.76196463067029,97.36938835147095,98.06647545064389,100.67174923479553,96.20736775065888,103.72952931733283
46.8,100.06105100570824,95.94831870772951,104.28252232675652,98.34194821541378,101.73550825729025,98.06278444987237,99.75728615866235,100.37987296278396,102.69193804929775,99.06604430719436,101.20998803944015,98.91471819264676,100.36250299698415,100.33109078021086,97.97342688720695,98.4315325051026,98.79865866548936,99.97339788622884,98.29015108876213,100.71663804588499,97.33602789713449,98.09563111605495,100.6930492825722,96.1731784675834,103.7465553192439
46.9,100.06134331818934,95.94470505347022,104.2757338504643,98.34178720147457,101.73921727179027,98.07187797731889,99.74649598039193,100.41172186726301,102.70124825771748,99.03942338723502,101.22790548397087,98.8953259738755,100.35392024323119,100.29836143821997,97.96423209028077,98.41876314675407,98.80620187715955,99.95628768869102,98.35107585547173,100.68398999326472,97.29420838103015,98.12970692867789,100.69804700209878,96.14906571387996,103.75202291703367
47.0,100.06142430457815,95.93063113277323,104.28998728000221,98.33630160173134,101.7403302520386,98.09179292630236,99.73596742004287,100.4452927029861,102.71373224439265,99.01694092779923,101.23875949678919,98.87190284563353,100.3501751669708,100.27430143584924,97.95057389735814,98.40336766054223,98.82580773539284,99.93007622672287,98.40732391892678,100.65104289784294,97.26043108654532,98.17432057954402,100.70831774514967,96.11978128994001,103.7520407782328
47.1,100.06147229183264,95.93140366200336,104.29997735938859,98.32809248447137,101.74605315835849,98.13241751997802,99.73403124823912,100.46957125879412,102.70603324814778,98.990140304488,101.24545068467046,98.8487373528829,100.35241435506529,100.24553549177807,97.9376419547811,98.39223298692494,98.84698664285646,99.89301393803026,98.46004778322957,100.6198592736948,97.2466990809225,98.21213105386252,100.7225061420933,96.08014602865457,103.7503603989445
47.2,100.06156269545727,95.92661097247954,104.29445776669724,98.32690507532273,101.74993921827046,98.16720890492297,99.73514847929304,100.48895458163912,102.70359275952656,98.97170710887995,101.25454976379719,98.82805063636444,100.36343671305116,100.21923037168587,97.92494424109651,98.37766778166602,98.85702139168836,99.8610203970828,98.51947260226584,100.58916872041853,97.22816301592164,98.24086556149898,100.73704813944991,96.04130395213345,103.75903723040997
47.3,100.06165026682703,95.9265109098456,104.30980901357435,98.322495128193,101.75075798472514,98.18993558721951,99.71905762407556,100.51548014444582,102.71226782755431,98.948196745634,101.26482614348012,98.80658805056095,100.39496767600855,100.18698340712521,97.90702489727866,98.36258625913976,98.85095426857339,99.83498762966803,98.58394324670705,100.5683090849046,97.21117258056834,98.26944746483115,100.74434179649495,95.9994243937226,103.77465572637131
47.4,100.06171485953153,95.92061718094165,104.31380795057908,98.32402880112761,101.7598376569992,98.20752991321737,99.70271864426844,100.54379394318346,102.72554925283784,98.92986633349861,101.28207925344898,98.79333613271102,100.43284079718424,100.13817333631233,97.8841114909742,98.35500540464707,98.84660113356033,99.80934474067622,98.64624710486875,100.53638162631528,97.18537780944006,98.29863649496316,100.75388021015952,95.96733993904746,103.80131410810245
47.5,100.06182318580156,95.92338159001554,104.30259881026527,98.31872755572132,101.76698164969835,98.22492274722715,99.69230241088016,100.55740180969687,102.73626894184788,98.91509593147704,101.28333058329468,98.78110785086632,100.45697125542709,100.08725429567875,97.86060501842522,98.353750245821,98.83735365243388,99.77475389924271,98.70586253475405,100.51450894258396,97.15842140312485,98.31863039328256,100.76355236193555,95.93400701715844,103.814621020314
47.6,100.06199631070437,95.91219968986739,104.30590059575444,98.31872173077302,101.76448888218202,98.24988718173347,99.67925821002939,100.5540593023537,102.74059004764672,98.89921513023101,101.27271226236493,98.77362248340042,100.46934998635344,100.04896280470486,97.8247157171671,98.35994029023446,98.83807509703044,99.7349011920396,98.7746661381205,100.49101718463263,97.12978023352785,98.32965867784063,100.75675581711293,95.88908756140872,103.8292973714945
47.7,100.06230042213383,95.91352185749344,104.30937636706203,98.31724843548258,101.77539814537205,98.28170275648759,99.65991451825981,100.546436698244,102.74680823806852,98.89006089800229,101.27078834914647,98.77045970784324,100.4879428753076,100.01458188364882,97.78481716043159,98.37456389740325,98.83340429820687,99.68530587109582,98.83172897646205,100.46973194143217,97.10439222199759,98.33410867589022,100.73452244432802,95.85173629792605,103.84613460788596
47.8,100.06252130704705,95.90523452496407,104.30759948201012,98.31799199523056,101.78046124353885,98.3168106821972,99.6297845163271,100.5331114884179,102.76464783587372,98.8828134457679,101.26907209895343,98.75929933580512,100.49542845566621,99.98171207444972,97.75772010986452,98.40294948851616,98.82029076899518,99.62155310558363,98.87317832417543,100.45229846509828,97.0797337209256,98.33143070326365,100.71772601523254,95.81239221013374,103.86006925844592
47.9,100.06261444541462,95.90059139697328,104.31637115312911,98.31528651382098,101.78107949705054,98.34119300445525,99.59152216519013,100.51238144864148,102.78778721212151,98.87223341795375,101.26808331254057,98.73970671301595,100.49232177446336,99.9462880411343,97.73042896720361,98.44288721460084,98.80918127000268,99.5638467098525,98.91082138473105,100.44396184965805,97.05154755045349,98.31969031557841,100.69476431151541,95.76604314121543,103.87680605516258
48.0,100.06265812556154,95.89105389959242,104.33148324951725,98.31118862843837,101.78931672561073,98.36169292783585,99.56758703759301,100.48731609750537,102.80759557718615,98.86447328389231,101.2762535456555,98.71265081384996,100.4891078776947,99.90513987349911,97.70029610992124,98.48547143794033,98.7877383148282,99.51331622084956,98.95251167384244,100.43552733488032,97.01492612239078,98.29849697828533,100.68148812868525,95.71907661482624,103.88686410812971
48.1,100.06262565334197,95.88079084346488,104.33789142973622,98.3080129061872,101.79197075675823,98.37221456993491,99.56007331410036,100.46101184081051,102.82447512960978,98.86510634185714,101.28036437348443,98.69934373280802,100.48704533886519,99.8651044612785,97.68238045918523,98.52942154608346,98.75841980179688,99.47032723168623,98.99785328020393,100.42914342941158,96.98144679501722,98.27779592483931,100.68058603555035,95.67251769093576,103.88541073655354
48.2,100.06248781517165,95.86904216655202,104.35253010880903,98.3094852115085,101.78298524495747,98.37050794185187,99.54956261101935,100.44795363079776,102.84748206541471,98.87873886807994,101.27569317022896,98.69741232639,100.48467746265335,99.82454148737844,97.67664904499021,98.56868997656638,98.73626604233648,99.44210051493441,99.04248378977633,100.42476620533122,96.94152943131608,98.26167664501695,100.67618847172052,95.6268464728334,103.87562573915939
48.3,100.06241359769584,95.85831299272246,104.36361802065565,98.30672931602433,101.78628708869535,98.36774928158019,99.530977740186,100.43058429667325,102.86583698492312,98.88929126435984,101.25196769255697,98.68851020748362,100.48036635604547,99.79283554221158,97.68490043156129,98.61468165040114,98.70980997160798,99.4108635038811,99.09213997897926,100.43111904706575,96.89807012348314,98.25086766037758,100.6606228155655,95.58988302787813,103.85410445465541
48.4,100.06245048252158,95.86236220369454,104.37430793513512,98.30359899765496,101.78280091319272,98.36472733674502,99.51804542021037,100.41874752947264,102.89544178645116,98.88134786184105,101.21232635957479,98.67825098895456,100.47003185010158,99.76841109844541,97.6864418892192,98.66293216652042,98.68426175510224,99.37934828613807,99.13872185034793,100.43513660785194,96.8651683966019,98.23765533328152,100.64864788955565,95.54748370674116,103.817006885772
48.5,100.0626173277381,95.86206381682007,104.40164908447824,98.29678516272074,101.78968471515016,98.3496043035803,99.51324869254138,100.41685132838677,102.91987686490081,98.8557305351459,101.17405843602204,98.65987812681233,100.46187698218424,99.74074754483415,97.68513641200543,98.72015528414121,98.65174699584392,99.35384611854798,99.17765964761213,100.44029281804082,96.84480186903936,98.22935322797144,100.64807953918628,95.49235309250238,103.76873313903225
48.6,100.06281664547552,95.83960320358355,104.41531007372376,98.29428620555896,101.78826298906455,98.3361224991933,99.5014354112466,100.41889738991034,102.95314123379866,98.8363470688212,101.13862290285255,98.64612330182136,100.46043404512638,99.72974181187436,97.6765463958968,98.77635037298415,98.63093864473126,99.33478131769003,99.21322719844429,100.44196886035742,96.83707745836573,98.21143928668928,100.65331018143397,95.44137299012425,103.73520052654943
48.7,100.06293177582064,95.82995598011127,104.40795639226646,98.29189164326851,101.7881279178573,98.32239982870807,99.4916822458425,100.43020592804753,103.0072890619516,98.83373643553334,101.0944713304132,98.64615733859023,100.45833333021395,99.70804464387523,97.66162917059053,98.82164804648528,98.60600958867833,99.30362259691628,99.24430630396489,100.43358296018101,96.84854002444656,98.19324859843027,100.67234926293605,95.40548407604426,103.70754045331385
48.8,100.06299782056388,95.81579057538603,104.41280473770402,98.28681637464632,101.80374749495779,98.30974543370793,99.47257482350906,100.43723938594383,103.07103070646811,98.82033271688212,101.05752825334083,98.65984410272857,100.45786598084365,99.69511065987567,97.63491807503226,98.85579471091845,98.57807367068096,99.27173566563744,99.25053450320115,100.41566182935446,96.87387416055215,98.20753960783027,100.69881039396857,95.3693612435266,103.69260646336367
48.9,100.06297762931537,95.81015686415286,104.41014904663055,98.2847183257374,101.80970039781734,98.2982632010971,99.45660416698774,100.44039390599426,103.12625138543014,98.80534100166639,101.0196529025538,98.66734592760638,100.45729626230948,99.68670388061632,97.61014472491485,98.89279250769633,98.55331253391454,99.23840872196298,99.24243912491546,100.39019863840264,96.89509276172214,98.2291598064784,100.72931348432903,95.33792441894153,103.6949492569651
49.0,100.06303844486766,95.80623519508822,104.4195960465141,98.28399065496964,101.81286433419052,98.28790220030228,99.44640430630554,100.44998426686196,103.16597498160557,98.78505969604018,100.98569538389748,98.665227267357,100.46295083809652,99.68270934757628,97.58957453162273,98.93636874913493,98.53516709860733,99.20387991191534,99.23056130982741,100.35282683466541,96.91230777590926,98.25193315913867,100.7714904839584,95.32092432662138,103.70728009943147
49.1,100.06314709368833,95.80083285008553,104.4218527194238,98.28385762137731,101.81450150132655,98.28724909220227,99.43997397485167,100.45191446639173,103.20428112940205,98.76047915784885,100.94439042939463,98.6643722056764,100.4632621483654,99.67521726235812,97.56129354309009,98.97375636308995,98.51946732685063,99.17090988640103,99.22999895291932,100.30375131311425,96.93089799070655,98.27585488067118,100.80146514061572,95.31479208596048,103.71895063598524
49.2,100.0632070159352,95.80164826640032,104.42347796487877,98.28387190769536,101.8197532835479,98.29023310798388,99.43021110108928,100.45716679234965,103.25176855461454,98.73729175983294,100.89939164521081,98.66674594200833,100.46800374835009,99.6579330185053,97.53538392340474,99.0107132864935,98.50578137904272,99.12763791939028,99.23023889533134,100.26745447352151,96.9483725344176,98.30257352632395,100.83633768594531,95.3084696306694,103.7320684649824
49.3,100.06326884664146,95.80598310406187,104.43135984946613,98.27502564762787,101.82534297585119,98.29746957616595,99.42509642333343,100.46268568708713,103.2986889487773,98.70927590202126,100.8556970983063,98.66457842402419,100.46898950308942,99.63706918453276,97.51678782725357,99.0404402449114,98.48228740591502,99.09188206982407,99.2141631529276,100.25112509619377,96.960613433976,98.3196027860868,100.86753602773781,95.29810386638032,103.7471576329064
49.4,100.06348146968024,95.81802701614451,104.42031939960324,98.27605703110731,101.82327019680575,98.31180873164413,99.40885108498333,100.49217888144604,103.33676007805082,98.68426371962143,100.80086138427642,98.67146129577044,100.47107780494629,99.60612297830865,97.50519199196277,99.06562355540483,98.45270512029909,99.07740455286121,99.20389580662543,100.2354870573054,96.96973692714121,98.33435792978754,100.8889337794958,95.2891047990518,103.75766242888777
49.5,100.06375082761402,95.814175206472,104.42882679694101,98.27721115657451,101.8327317077575,98.31738733330548,99.3855369377425,100.53078927937904,103.36004944550821,98.66919627822769,100.74950781826652,98.6785613997558,100.47083922533172,99.57313423289357,97.49905380504399,99.08295521549516,98.41836297653641,99.05608023760513,99.19924184902175,100.22441997551405,96.97237382706605,98.36136309226919,100.90557534441764,95.28578538596736,103.76986843422158
49.6,100.06395674949705,95.81033788345711,104.43304110469904,98.2766818235503,101.82639038637413,98.31325902531879,99.360806318444,100.56913455501271,103.38298919873381,98.66149024067853,100.70978036816064,98.68946129905063,100.4539289797518,99.54395341973819,97.50365792201053,99.07991405388671,98.38660141892518,99.0425533905947,99.20425712087366,100.21230417921743,96.97721095408555,98.3878913491322,100.92804605437698,95.276940104458,103.78892687103723
49.7,100.06415575351689,95.81027969425533,104.43058725373346,98.27537347145524,101.82140777639704,98.30482648240044,99.35113547433662,100.60786500630016,103.39976446000904,98.65390798841716,100.66186319865535,98.69421603631733,100.43835725951966,99.52298361299255,97.49585798188134,99.07045232921432,98.34749436843202,99.03790558679587,99.21643423468748,100.20311116535068,96.98473381256657,98.42586720031925,100.94317049463746,95.26440068836317,103.80971881202483
49.8,100.06430189753344,95.81532347934503,104.44499494117294,98.26119145999564,101.8251614841023,98.29227273638075,99.35365657400175,100.64135671209411,103.41375062704643,98.64394115980157,100.62085303763885,98.70050100388926,100.42870523479478,99.50586336206992,97.49044818609212,99.06615004464162,98.29356471744786,99.02505165024017,99.2289621461318,100.19106997379116,97.00564375038729,98.45996789955504,100.95488582552413,95.25598977191783,103.83697690248009
49.9,100.0643674353266,95.80930116704393,104.44625249500162,98.25158789003659,101.8272503236818,98.26928794434863,99.36260785811787,100.68190256157642,103.41580161896987,98.62044226500251,100.58504897932444,98.71929254775657,100.41255366973186,99.49866106222994,97.48067285113306,99.07277614127982,98.25172909735694,98.99969170789429,99.23735772140242,100.18357824804713,97.0283569089664,98.48207927616735,100.96448052700782,95.24889078632589,103.86521234474013
50.0,100.06439152377324,95.80688094010458,104.4464199707884,98.24579553146626,101.83117312432015,98.24584850424873,99.38185819462777,100.74157728631839,103.40380699782757,98.59238692876926,100.57238927819857,98.74117115411826,100.40327138083909,99.48738205902713,97.46512132882964,99.0760996695907,98.2238855607151,98.95118141289265,99.2663316641859,100.16489720699057,97.04683754934561,98.50419611709758,100.96231575902081,95.23662759174961,103.8873617967454
50.1,100.06447170943926,95.80359220756993,104.45088325063267,98.23881799221762,101.8296391550894,98.2249007815228,99.40479147408321,100.80377264366871,103.38757193690785,98.56015618234521,100.56956686615611,98.76513676728872,100.38697683584451,99.4805962008254,97.46079570040094,99.06913033268987,98.19711821992429,98.90658870648933,99.30189351250408,100.1382514746026,97.05870642825923,98.51399915961076,100.94924646541783,95.23414014301784,103.91153442369266
50.2,100.06463744779249,95.79501097718638,104.45184552657005,98.23638258585812,101.83538666615519,98.20774212975272,99.42550017173409,100.85667248572177,103.37312569685726,98.52810232900805,100.57351594270438,98.78610480485747,100.36733314910383,99.47786097701398,97.46175555414072,99.0534761391399,98.16895488466938,98.87923543264105,99.33663582296816,100.09893644402901,97.07527673401535,98.52119530812807,100.94306461370354,95.24662087452859,103.93827197437302
50.3,100.06480344856023,95.79078553234102,104.45472660073972,98.24017696761518,101.83812445153956,98.19285109720425,99.45152044378084,100.91926705661352,103.34398983668395,98.491422378405,100.58207787580442,98.80609168855453,100.34729155248628,99.46621569230769,97.47545308857158,99.04113643881918,98.14348269770784,98.8602848078427,99.35669742755567,100.0519767092618,97.09798620901942,98.52435664342478,100.94115425578697,95.25224184339325,103.96315547759613
50.4,100.0649879067688,95.7899034609641,104.46170860074083,98.24171750200163,101.83592033866842,98.18505626836507,99.47374040825537,100.97767091312858,103.3120510722216,98.4557159349467,100.5951365695326,98.83684786433322,100.30947920981316,99.45206729822993,97.48645578442361,99.03694345577993,98.1309156660625,98.86218244493104,99.36200372455544,100.02129106191593,97.11832446446336,98.53177201814283,100.92885270595033,95.24486266221022,103.98554781887566
50.5,100.06517115862412,95.78828042745283,104.47322464252659,98.2438221824697,101.8385454226735,98.17410728951957,99.50101734721018,101.03134454893059,103.28662437035587,98.43147442733958,100.60832153097458,98.8677916403211,100.25711119393534,99.43103897195431,97.49590450291996,99.02532567232772,98.12076086550458,98.86611169095,99.36522691969147,100.00869057297983,97.1308132524921,98.53445416628196,100.91390123801838,95.24073895460481,104.00380498181202
50.6,100.0653309674886,95.79336580340355,104.47541785425115,98.2514826240998,101.83872580033787,98.15971242108638,99.50880253508274,101.08182679723501,103.26447255628135,98.41239499117926,100.62350023668688,98.88848476189224,100.20308477773577,99.41889479785387,97.49536738888823,99.01460129354213,98.11364386993421,98.88181270722012,99.37316768938918,100.00577392758099,97.14678199532639,98.52559264247509,100.89952653671723,95.22695203117947,104.01757753326768
50.7,100.06543576886601,95.78092601861042,104.48301828930035,98.2486794099133,101.845093312821,98.16029614031719,99.51343173740874,101.12245821991577,103.22954548786825,98.38900956336401,100.6477244270021,98.90939136372515,100.14568792244218,99.39772685829487,97.49085734311356,98.99852720622626,98.11772749529592,98.90501623912027,99.37315390427544,100.01227265181082,97.15982762465886,98.49238251111751,100.89707698209448,95.20763847615099,104.03956641031573
50.8,100.06549141735907,95.76978821102578,104.4947072275566,98.25057757891686,101.85145557680646,98.1447690641669,99.51650971767116,101.16026701609209,103.16873502545587,98.34917860472558,100.68268284211273,98.91972681591781,100.10258618601306,99.37930526011746,97.47912438984628,98.98951422827824,98.12423623719091,98.92968593665731,99.37058758544582,100.00902151442301,97.16180794813461,98.45235347010424,100.88738060167844,95.19014815644769,104.06247127580224
50.9,100.06556211007994,95.7550524074584,104.51343715158137,98.24378455060997,101.85183581340982,98.12400242261728,99.51328065400678,101.20010052821286,103.10870764344473,98.30685413258007,100.72886937059812,98.9341108605846,100.0648627016576,99.36052189525428,97.46629178267123,98.97506702907766,98.1361744641126,98.94767876934324,99.36922069213092,99.99396387868303,97.16175070658451,98.41984743767601,100.87819512210947,95.1711626790904,104.08949323978173
51.0,100.06563600720675,95.75198113745965,104.52156715986771,98.24741946608182,101.85735044809232,98.11757119017508,99.4955584384794,101.24815227633356,103.05527994274283,98.27635554219826,100.77879289728159,98.94832151117318,100.03387711570585,99.34463046696298,97.45382986030198,98.96485438045659,98.1528083365552,98.95942441576337,99.37941196590934,99.97807946033296,97.16004026998012,98.36997976585936,100.88156578456345,95.16070298338826,104.12301085451638
51.1,100.06564735745539,95.744230119324,104.52884477851893,98.23516831591226,101.85862091401248,98.11278747671157,99.47290089187113,101.301310641006,102.99830789690118,98.2624408849139,100.81726228884884,98.95963585243781,100.00318843248584,99.3309722116267,97.43302326379866,98.95287576636667,98.16589283493468,98.9642707134386,99.39288608367093,99.9636748466085,97.16494922787338,98.33828535873447,100.87993666698841,95.16030414336787,104.13814616480033
51.2,100.06563399398968,95.73942849182167,104.53040898637663,98.22982479160339,101.85478558325576,98.10819616787705,99.47552130132485,101.35930949445095,102.94392439396611,98.25624558682645,100.85617391076848,98.96040704228037,99.98610949951362,99.32294699651722,97.41676952857718,98.92812021636706,98.17138377391865,98.96561625262919,99.39455934624759,99.93893867749266,97.16639990650185,98.31924396676148,100.86195164512219,95.17168886489983,104.14503814152009
51.3,100.06549596293628,95.73176331663555,104.54123180954265,98.22800568462587,101.85824204346088,98.09777273270316,99.4823840571592,101.41759089515807,102.89746997955994,98.24793146209976,100.88969533959738,98.95703792334818,99.97225616704583,99.31313094692065,97.40600664562541,98.89916990469258,98.16132199354284,98.95870064933075,99.39190797233611,99.92071332037503,97.15445794133859,98.31544135081664,100.84469378848902,95.18612436151044,104.14421952060485
51.4,100.06532572313529,95.73238439746457,104.54491541376751,98.22598045839172,101.86024088885775,98.08422440042926,99.4968484424846,101.47278228521992,102.85286611258618,98.24005107909474,100.91728844205274,98.96428175011792,99.96254213246348,99.30147305177024,97.39479321258838,98.87420370561146,98.14555984938316,98.94151516608733,99.38202556275644,99.90542314667336,97.1255571445632,98.31201288608764,100.82541997177145,95.2125110363579,104.13727477581763
51.5,100.0651442376022,95.72927816930712,104.53741012005875,98.22109356934187,101.86005435578355,98.08811225702998,99.51226300176867,101.51828803071918,102.80159347794962,98.22300152895788,100.94285931568419,98.98400910380273,99.97127608079408,99.28539857489048,97.38863219157616,98.84937410151662,98.13353561482585,98.9304695701214,99.37480204245502,99.90412451449986,97.08991433831498,98.31293159538559,100.79805515285165,95.24438750299458,104.12757146806022
51.6,100.0649592650636,95.73170776275734,104.5470957051174,98.21844246027074,101.86054208494708,98.09628214444761,99.53096110843485,101.55369964313208,102.75409736059285,98.1979671055679,100.96822229753201,98.9991401447944,99.98098223299613,99.27356322400422,97.38269038148145,98.83322583938835,98.11985679945208,98.92185798595986,99.36719786806896,99.89630754460308,97.04241742467909,98.31657461733532,100.77271824723098,95.26703402357114,104.13117511888477
51.7,100.0647993857055,95.72018414535421,104.5475344818657,98.21692026939569,101.8599673244824,98.10130611554257,99.5495199619013,101.58951462884721,102.70137103811389,98.18637418661866,100.98528431941592,99.01968905592976,99.98822870258131,99.26437154773166,97.38363088987398,98.81374699926917,98.10036684559259,98.92896717655825,99.36652705619377,99.89961517242565,96.98911254121077,98.32232446165494,100.74907039231813,95.29482970635381,104.13241740584037
51.8,100.0646129378974,95.7092315500663,104.55605144775235,98.2145254919673,101.85995053028253,98.11279474922135,99.56503257286728,101.63355749704098,102.65032745466237,98.17872315374036,100.99384722558061,99.04811082908981,99.99987961483929,99.25842942646958,97.37745593386524,98.8082468801872,98.08229564473467,98.93810522822237,99.36119763490726,99.90639179411008,96.94330413688303,98.32531413477395,100.7405834373396,95.33471031744507,104.11778664412027
51.9,100.0644727828788,95.70186852990344,104.57291988024228,98.21310131887411,101.86231007986703,98.13072853021636,99.58194836909726,101.67543312527138,102.59365614085473,98.18156506733142,100.99500172235534,99.07846924189317,100.00840101899536,99.25310094406379,97.3782233594931,98.80999209020672,98.05396890345563,98.93101177240993,99.3535936099981,99.92454139881357,96.92654217173875,98.34002628775883,100.72806885033668,95.37778927669748,104.105824523565
52.0,100.06446352681957,95.69383429789067,104.5822672540539,98.21227121273945,101.85928949895062,98.14844834040697,99.60579237511556,101.7246410655408,102.5376761321749,98.19607555351173,100.99444089279778,99.11438453740789,100.0163427956161,99.24619424614106,97.37451716378953,98.80681771948787,98.0324397471815,98.91874041333486,99.34847855354619,99.9554984491406,96.92476060011154,98.3648353408151,100.70388166680499,95.4152663890793,104.09025324172175
52.1,100.06467896570685,95.69970236453264,104.59388826751713,98.21830590714579,101.85591709204196,98.16821617581901,99.62578442596117,101.79269694628147,102.48788879423303,98.22149156675376,100.99563797105922,99.15965085106004,100.02662208521619,99.23608563576339,97.38042009717017,98.80594492729831,98.02981623446132,98.89940034018768,99.34136541906526,99.99379460884286,96.92038333047327,98.39466931374915,100.6758156519544,95.43868850934071,104.07688680245774
52.2,100.06497349660216,95.69319661456292,104.58852252437325,98.22102147631747,101.85845194319228,98.20329134488983,99.64354615166391,101.86860446237989,102.4331095609218,98.24985374408891,100.99243370002192,99.20449956732496,100.02973278247705,99.22167409845294,97.38413766347766,98.81261396884057,98.02899419162127,98.87569374751651,99.3404311271409,100.02773622466114,96.90248961469037,98.41233240624429,100.64564464709585,95.44442749652332,104.06871187461306
52.3,100.06518159622493,95.68969104185312,104.58273930776127,98.21484585815816,101.85906806960425,98.23607852553802,99.6429107715156,101.94412886203055,102.38305310545748,98.27233278252176,100.9941100891224,99.24621294128221,100.04249239999618,99.2041669633485,97.39123887388635,98.81620535659756,98.02703133394768,98.85218680393092,99.32816800397147,100.0723380216941,96.87048538329073,98.43312518829053,100.59818725033567,95.44027261443598,104.04663031659348
52.4,100.06546503884904,95.68247466875725,104.59209196016751,98.21946234763871,101.86550012215667,98.25702162514669,99.63737572055952,102.01885391669863,102.33647440012162,98.28943500125153,100.99277804428178,99.27730076709307,100.05472382918038,99.18492670861266,97.39399847288948,98.82124977232822,98.01942894184714,98.83664737204963,99.32808033911886,100.1234427567752,96.83448827717469,98.45415753036431,100.55587697574396,95.43740542878508,104.01970025908838
