"t","Kernel","SqDiff","Var","Nobs"
42.8,0.01825326356913542,5709.706057600159,0.05709763155231711,100000
42.81,0.018248109969458203,5712.511159370545,0.05712568285053396,100000
42.81999999999999,0.018475542288576084,5706.580360682139,0.057066374270564095,100000
42.83,0.018704894102452265,5711.7715693400005,0.05711828687626877,100000
42.84,0.018730108773768437,5709.839622937041,0.0570989672190426,100000
42.849999999999994,0.01882911512978176,5710.725168201504,0.05710782276024264,100000
42.86,0.018956281479181557,5709.311463425639,0.0570936855711121,100000
42.870000000000005,0.018830068098989204,5705.176478964161,0.057052335312994744,100000
42.879999999999995,0.0186874581812978,5694.988136262065,0.056950450867129326,100000
42.89,0.018855079306742472,5701.484810656788,0.05701541826075049,100000
42.900000000000006,0.019008660330356746,5702.5892520491425,0.057026462785119275,100000
42.91,0.019070655010342868,5702.507165268445,0.05702564190910354,100000
42.92,0.01878517064564016,5697.501567180226,0.05697558542765653,100000
42.93000000000001,0.018587636326049504,5694.819528339127,0.05694876477103898,100000
42.94,0.018414918724842595,5692.236537477923,0.05692293460412527,100000
42.95,0.018595846003337555,5702.965113187571,0.05703022143409005,100000
42.959999999999994,0.018703539984103082,5699.135538541387,0.056991925304666916,100000
42.97,0.01864164466415986,5701.024271079778,0.05701081281892597,100000
42.980000000000004,0.018619970301608765,5695.355811213201,0.05695412765340855,100000
42.989999999999995,0.01863178393731301,5688.903134315169,0.056889600239154084,100000
43.0,0.018693707811205627,5693.657387864078,0.056937143250073284,100000
43.010000000000005,0.018644932559882733,5693.860948139333,0.05693917887318206,100000
43.019999999999996,0.018710329688940368,5688.961693372274,0.05689018583558109,100000
43.03,0.018873666500558373,5684.188773110719,0.05684245615566875,100000
43.040000000000006,0.018759754998288206,5682.840614437118,0.056828974434115526,100000
43.05,0.018474433406951284,5693.662742966437,0.05693719680163238,100000
43.06,0.018142618624428192,5699.6828836172335,0.056997398810160436,100000
43.06999999999999,0.01790487897922154,5691.310166588702,0.05691367080259504,100000
43.08,0.017949890960969453,5693.907968196632,0.05693964907845711,100000
43.09,0.018210339221078738,5693.146955113877,0.056932038871527486,100000
43.099999999999994,0.018226989199584483,5697.3109345721905,0.05697367908251273,100000
43.11,0.01833568728428231,5699.2556306473825,0.056993126237736204,100000
43.120000000000005,0.01821969232633083,5699.578529367793,0.0569963552572305,100000
43.129999999999995,0.018003996902313094,5701.82653701772,0.05701883555853278,100000
43.14,0.01808464920432748,5694.228323465648,0.05694285266318311,100000
