"t","Cov","SqDiff","Var","Nobs"
83.82,-3.50446324832134e-6,2.7790328693916906e-6,2.779310800471738e-10,10000
83.83,-3.5040442153913007e-6,2.7790711752470506e-6,2.7793491101580663e-10,10000
83.84,-3.503070637852488e-6,2.7792168055880034e-6,2.7794947550635096e-10,10000
83.85,-3.502392002213492e-6,2.779408150233171e-6,2.7796861188450555e-10,10000
83.86,-3.5020120731198075e-6,2.7794105707983066e-6,2.779688539652272e-10,10000
83.87,-3.501342308104492e-6,2.779750999731842e-6,2.780029002632105e-10,10000
83.88,-3.5015078134792653e-6,2.7798675783441984e-6,2.780145592903489e-10,10000
83.89,-3.501457217498443e-6,2.7799107594381697e-6,2.780188778316001e-10,10000
83.9,-3.501500012820652e-6,2.7800524861778025e-6,2.7803305192297253e-10,10000
83.91,-3.502021241677218e-6,2.7803933351761237e-6,2.780671402316355e-10,10000
83.92,-3.5024270161171987e-6,2.7810050089074553e-6,2.781283137221177e-10,10000
83.93,-3.502749783767842e-6,2.7812788467487336e-6,2.7815570024489786e-10,10000
83.94,-3.503336039153792e-6,2.781604437965214e-6,2.781882626227837e-10,10000
83.95,-3.504763095866078e-6,2.7819938958626804e-6,2.782272123074988e-10,10000
83.96,-3.5059243064837855e-6,2.782142283196556e-6,2.7824205252490807e-10,10000
83.97,-3.505956415346352e-6,2.7824158159435288e-6,2.782694085352064e-10,10000
83.98,-3.5063348718193047e-6,2.782214688445524e-6,2.782492937739298e-10,10000
83.99,-3.5066027707080214e-6,2.7824873722056926e-6,2.7827656487705697e-10,10000
84.0,-3.5072009903515175e-6,2.7827656809400976e-6,2.783043985338631e-10,10000
84.01,-3.507644100803104e-6,2.782911069211014e-6,2.7831893881498287e-10,10000
84.02,-3.507754156782339e-6,2.783061461624028e-6,2.7833397956035884e-10,10000
84.03,-3.508202508798281e-6,2.7831143178452417e-6,2.783392657110953e-10,10000
84.04,-3.508800879536443e-6,2.7831361175924243e-6,2.783414459038328e-10,10000
84.05,-3.5087008984560028e-6,2.7832289379185197e-6,2.783507288647384e-10,10000
84.06,-3.508503048157218e-6,2.7830642970238e-6,2.7833426312869286e-10,10000
84.07,-3.5081988879106714e-6,2.7832314912475482e-6,2.7835098422317713e-10,10000
84.08,-3.508486134292523e-6,2.7827660809188457e-6,2.7830443853573816e-10,10000
84.09,-3.5086903202763047e-6,2.782578381771675e-6,2.782856667438419e-10,10000
84.1,-3.508728242187862e-6,2.78226824255919e-6,2.782546497208911e-10,10000
84.11,-3.508725783587434e-6,2.78189973881752e-6,2.7821779566131813e-10,10000
84.12,-3.508666723023107e-6,2.781716759799382e-6,2.781994959295312e-10,10000
84.13,-3.506586283515776e-6,2.781657036303348e-6,2.7819352298263303e-10,10000
84.14,-3.5045018927869666e-6,2.7814012996511493e-6,2.781679467597909e-10,10000
84.15,-3.5026154697369973e-6,2.7811783527025037e-6,2.7814564983523387e-10,10000
84.16,-3.501933969058964e-6,2.7807424967446795e-6,2.78102059880456e-10,10000
84.17,-3.5013697150355982e-6,2.780353334027944e-6,2.7806313971676607e-10,10000
84.18,-3.501545897591744e-6,2.780079663485432e-6,2.7803576992553573e-10,10000
84.19,-3.5014691444653634e-6,2.7798211260751037e-6,2.7800991359887023e-10,10000
84.2,-3.5019187934560444e-6,2.7793759392532392e-6,2.7796539046437037e-10,10000
84.21,-3.502179992643677e-6,2.7791574948822066e-6,2.779435438426049e-10,10000
84.22,-3.5027508976078578e-6,2.7792642840196828e-6,2.779542238243507e-10,10000
84.23,-3.5036839525007017e-6,2.779247859380344e-6,2.77952581196154e-10,10000
84.24,-3.504332218917555e-6,2.7790867323631856e-6,2.7793646688300686e-10,10000
84.25,-3.5055990373495834e-6,2.7789475947807457e-6,2.779225517332479e-10,10000
84.26,-3.5074582418314098e-6,2.7788783560597294e-6,2.7791562716868984e-10,10000
84.27,-3.5087609805205234e-6,2.7786553209607224e-6,2.7789332142821507e-10,10000
84.28,-3.509001972631102e-6,2.77850091831764e-6,2.7787787961972594e-10,10000
84.29,-3.509488805450455e-6,2.7786622421602385e-6,2.778940136173856e-10,10000
84.3,-3.5096522989084145e-6,2.7785756034325133e-6,2.7788534887813916e-10,10000
84.31,-3.508647009199123e-6,2.7786266158243876e-6,2.778904506275015e-10,10000
84.32,-3.5080313322175497e-6,2.7786417236004094e-6,2.7789196155619655e-10,10000
84.33,-3.5073756402704943e-6,2.778608352111334e-6,2.778886240735408e-10,10000
84.34,-3.506772587783008e-6,2.7785926216157055e-6,2.7788705086665724e-10,10000
84.35,-3.506909641055383e-6,2.778511215058908e-6,2.778789093968305e-10,10000
84.36,-3.5071088348983453e-6,2.7786306209226866e-6,2.778908511773864e-10,10000
84.37,-3.507578794495305e-6,2.778567421388451e-6,2.778845305919043e-10,10000
84.38,-3.5089488684332516e-6,2.7788777687341027e-6,2.7791556843025327e-10,10000
84.39,-3.510409739967331e-6,2.77926145706376e-6,2.7795394110048603e-10,10000
84.4,-3.511506792262998e-6,2.7795990210417195e-6,2.7798770087425937e-10,10000
84.41,-3.511716276382225e-6,2.779893931091846e-6,2.780171948286675e-10,10000
84.42,-3.5122476203383346e-6,2.7798019077856433e-6,2.780079915777221e-10,10000
84.43,-3.513372037577403e-6,2.7796374511884805e-6,2.779915442732754e-10,10000
84.44,-3.5139981183193982e-6,2.7793186742853146e-6,2.7795966339487096e-10,10000
84.45,-3.514875055111795e-6,2.77921072409474e-6,2.779488672962036e-10,10000
84.46,-3.516099256998758e-6,2.7788626912998662e-6,2.7791406053604025e-10,10000
84.47,-3.517089084518359e-6,2.778522398785353e-6,2.7788002788132343e-10,10000
84.48,-3.5174755742149413e-6,2.7783359063692388e-6,2.778613767746013e-10,10000
84.49,-3.5171349492218055e-6,2.77844779614634e-6,2.7787256687132113e-10,10000
84.5,-3.5164632214636697e-6,2.7785994057002174e-6,2.7788772934295605e-10,10000
84.51,-3.515421559091201e-6,2.7790134337884444e-6,2.779291362924737e-10,10000
84.52,-3.5158449950730178e-6,2.7791206883193673e-6,2.7793986281821853e-10,10000
84.53,-3.5163395322006608e-6,2.7789353904964266e-6,2.7792133118276094e-10,10000
84.54,-3.5170314687045368e-6,2.7787856312626828e-6,2.779063537616444e-10,10000
84.55,-3.5177067850695903e-6,2.7785297343518827e-6,2.778807615113394e-10,10000
84.56,-3.5184258510244584e-6,2.7781217073695e-6,2.7783995473242325e-10,10000
84.57,-3.519210922603515e-6,2.7781219168965573e-6,2.7783997568722443e-10,10000
84.58,-3.519104558672717e-6,2.7780874981790563e-6,2.7783653347125273e-10,10000
84.59,-3.5174916325524797e-6,2.777986832404748e-6,2.778264658870635e-10,10000
84.6,-3.5166402671811558e-6,2.7778681808621274e-6,2.7781459954616737e-10,10000
84.61,-3.5167290298852857e-6,2.77789714676426e-6,2.778174964260686e-10,10000
84.62,-3.5169176670339995e-6,2.7780088620100662e-6,2.7782866906791343e-10,10000
84.63,-3.5161758017677813e-6,2.7780454840153967e-6,2.778323316347031e-10,10000
84.64,-3.515356427555048e-6,2.7781638205212014e-6,2.77844166468767e-10,10000
84.65,-3.5153074357574753e-6,2.7782302948748062e-6,2.778508145689375e-10,10000
84.66,-3.515456883982892e-6,2.7783863272430307e-6,2.7786641936623967e-10,10000
84.67,-3.5148299212134174e-6,2.7787019661606676e-6,2.7789798641470825e-10,10000
84.68,-3.5144227665907233e-6,2.779309068845446e-6,2.7795870275482007e-10,10000
84.69,-3.5145949999219864e-6,2.7798428957463537e-6,2.7801209078371373e-10,10000
84.7,-3.515084343746397e-6,2.7801710967228806e-6,2.7804491416370446e-10,10000
84.71,-3.5154422306775234e-6,2.780262134790828e-6,2.780540188809709e-10,10000
84.72,-3.51660766800582e-6,2.7801719448543877e-6,2.780449989853373e-10,10000
84.73,-3.518083559388641e-6,2.780126025061154e-6,2.7804040654677005e-10,10000
84.74,-3.519239671951114e-6,2.7800503751959826e-6,2.780328408036786e-10,10000
84.75,-3.521166747474522e-6,2.7797749420259336e-6,2.7800529473206657e-10,10000
84.76,-3.522210205343111e-6,2.7795808246372626e-6,2.7798588105183143e-10,10000
84.77,-3.5235832203161116e-6,2.779693153424226e-6,2.7799711505392803e-10,10000
84.78,-3.524039039284803e-6,2.780023994535237e-6,2.780302024737711e-10,10000
84.79,-3.524235622701466e-6,2.779923029912772e-6,2.7802010500177734e-10,10000
84.8,-3.52425773903323e-6,2.779927630839073e-6,2.780205651404213e-10,10000
84.81,-3.523726476416979e-6,2.7799340060939162e-6,2.780212027296646e-10,10000
84.82,-3.522503898391937e-6,2.7796739218269045e-6,2.779951917018606e-10,10000
84.83,-3.521930162197772e-6,2.779253972766138e-6,2.779531925958734e-10,10000
84.84,-3.5214336249369614e-6,2.7791086278145033e-6,2.7793865664711505e-10,10000
84.85,-3.5202630206036284e-6,2.779180914092995e-6,2.779458859978993e-10,10000
84.86,-3.5191978823131276e-6,2.7792183607765036e-6,2.779496310407544e-10,10000
84.87,-3.5181794932939375e-6,2.7789642527183296e-6,2.779242176936023e-10,10000
84.88,-3.517398666529338e-6,2.778777970256702e-6,2.7790558758442863e-10,10000
84.89,-3.516857728494908e-6,2.7785321316131675e-6,2.7788100126144287e-10,10000
84.9,-3.51644540215756e-6,2.7784933856500827e-6,2.77877126277636e-10,10000
84.91,-3.5161498961018284e-6,2.7784564298244764e-6,2.778734303254802e-10,10000
84.92,-3.5153045711164427e-6,2.778829542524297e-6,2.779107453269624e-10,10000
84.93,-3.5135957452144914e-6,2.779380126842003e-6,2.779658092651268e-10,10000
84.94,-3.511857295494501e-6,2.779793332289851e-6,2.7800713394237934e-10,10000
84.95,-3.5101307596412704e-6,2.780052258814868e-6,2.780330291844052e-10,10000
84.96,-3.5083803408179784e-6,2.780313768578621e-6,2.780591827761397e-10,10000
84.97,-3.5073892446471586e-6,2.780549337913689e-6,2.7808274206557544e-10,10000
84.98,-3.506132508733989e-6,2.7810412819172667e-6,2.7813194138586523e-10,10000
84.99,-3.5047846921558158e-6,2.781382899969267e-6,2.7816610660758747e-10,10000
85.0,-3.5028263026656235e-6,2.78157571689221e-6,2.7818539022824383e-10,10000
85.01,-3.5015219887432087e-6,2.7818183884094646e-6,2.7820965980692715e-10,10000
85.02,-3.500370683008977e-6,2.7821306309895966e-6,2.782408871876784e-10,10000
85.03,-3.499880857623474e-6,2.782576332463875e-6,2.7828546179256674e-10,10000
85.04,-3.4983611092029488e-6,2.7828114153588136e-6,2.783089724331247e-10,10000
85.05,-3.4975790928943166e-6,2.783113456003724e-6,2.7833917951832426e-10,10000
85.06,-3.497003422906758e-6,2.7831588118893893e-6,2.78343715560495e-10,10000
85.07,-3.496341000144517e-6,2.7833238692153973e-6,2.783602229438341e-10,10000
85.08,-3.4956037076857613e-6,2.783339550443482e-6,2.7836179122347056e-10,10000
85.09,-3.4952457208703817e-6,2.7835047538240054e-6,2.783783132137219e-10,10000
85.1,-3.49473942520448e-6,2.7837639585967557e-6,2.784042362833039e-10,10000
85.11,-3.4951154532529167e-6,2.7840589728919837e-6,2.784337406632647e-10,10000
85.12,-3.4966985094300207e-6,2.784442861982517e-6,2.7847213341159285e-10,10000
85.13,-3.4970671089709493e-6,2.7849236395316e-6,2.785202159747575e-10,10000
85.14,-3.4966059886287024e-6,2.7854360529013447e-6,2.7857146243637813e-10,10000
85.15,-3.4970208005796164e-6,2.7857425985054292e-6,2.7860212006254916e-10,10000
85.16,-3.4971528103272934e-6,2.7858166212460776e-6,2.7860952307691544e-10,10000
85.17,-3.497749931667265e-6,2.7861449678159346e-6,2.7864236101769525e-10,10000
85.18,-3.498248963187739e-6,2.7864810701374405e-6,2.786759746112052e-10,10000
85.19,-3.4985835398229094e-6,2.786493923444234e-6,2.7867726007043046e-10,10000
85.2,-3.498524018024729e-6,2.78636844159657e-6,2.7866471063072004e-10,10000
85.21,-3.499035518006454e-6,2.786465313131381e-6,2.7867439875301337e-10,10000
85.22,-3.4991583049666847e-6,2.786580017916357e-6,2.7868587037867357e-10,10000
85.23,-3.49956240083912e-6,2.786335296512277e-6,2.786613957908068e-10,10000
85.24,-3.5000857566173334e-6,2.7859407119938973e-6,2.78621933392729e-10,10000
85.25,-3.500187974431762e-6,2.7853221829497506e-6,2.785600743024053e-10,10000
85.26,-3.500197534481569e-6,2.7847888611107264e-6,2.7850673678475114e-10,10000
85.27,-3.5013395478341778e-6,2.784483904216463e-6,2.7847623804545085e-10,10000
85.28,-3.50253373553878e-6,2.7840073459611116e-6,2.7842857745385657e-10,10000
85.29,-3.503690480849123e-6,2.7835888596779515e-6,2.7838672464025915e-10,10000
85.3,-3.5037075805677005e-6,2.783259822098326e-6,2.7835381759159177e-10,10000
85.31,-3.5034846011466607e-6,2.783021002188598e-6,2.78329933212181e-10,10000
85.32,-3.5031352228039957e-6,2.783031694645261e-6,2.783310025647826e-10,10000
85.33,-3.5023943314399315e-6,2.783183747520108e-6,2.7834620937294813e-10,10000
85.34,-3.500978719059765e-6,2.7833605541882164e-6,2.7836389180800244e-10,10000
85.35,-3.499737059289476e-6,2.7834336639239026e-6,2.7837120351274155e-10,10000
85.36,-3.4993292929682866e-6,2.783491664959584e-6,2.7837700419637803e-10,10000
85.37,-3.498756220891007e-6,2.7837698285808526e-6,2.784048233404193e-10,10000
85.38,-3.4981710187382603e-6,2.7837269460690936e-6,2.784005346603754e-10,10000
85.39,-3.498159487634604e-6,2.783818690358377e-6,2.784097100068384e-10,10000
85.4,-3.4983573411477115e-6,2.7842544430352944e-6,2.784532896324927e-10,10000
85.41,-3.4979323596751308e-6,2.7846631560271724e-6,2.7849416501921916e-10,10000
85.42,-3.4981461092254042e-6,2.7850320226534105e-6,2.7853105537087813e-10,10000
85.43,-3.4986834892110906e-6,2.785291153559944e-6,2.7855697105309973e-10,10000
85.44,-3.498526714313676e-6,2.7859169802021144e-6,2.7861955997620907e-10,10000
85.45,-3.497829079578254e-6,2.786411722861069e-6,2.7866903919002593e-10,10000
85.46,-3.4982644090941837e-6,2.786757030223064e-6,2.7870357337964436e-10,10000
85.47,-3.4983517488348964e-6,2.7866952673394428e-6,2.786973964735916e-10,10000
85.48,-3.4981033152306004e-6,2.786844630330273e-6,2.7871233426645393e-10,10000
85.49,-3.4983334331919835e-6,2.786705069343863e-6,2.786983767720635e-10,10000
85.5,-3.498065576580052e-6,2.786686415773089e-6,2.7869651122843176e-10,10000
85.51,-3.4974277642866322e-6,2.786787995492262e-6,2.7870667021624783e-10,10000
85.52,-3.497197263152244e-6,2.7867761092323413e-6,2.7870548147138126e-10,10000
85.53,-3.497353860030433e-6,2.7869542915466696e-6,2.787233014848154e-10,10000
85.54,-3.495949463769668e-6,2.787181146391639e-6,2.7874598923808773e-10,10000
85.55,-3.495433543160116e-6,2.787101177739391e-6,2.787379915730964e-10,10000
85.56,-3.4943616156071042e-6,2.7867992075846974e-6,2.787077915376235e-10,10000
85.57,-3.493965129287598e-6,2.786378745394238e-6,2.7866574111353516e-10,10000
85.58,-3.493571987544078e-6,2.7861163340275075e-6,2.78639497352486e-10,10000
85.59,-3.493110096560881e-6,2.7858964652042803e-6,2.7861750827125517e-10,10000
85.6,-3.4930249324633593e-6,2.785896923612643e-6,2.78617554116676e-10,10000
85.61,-3.492485694093919e-6,2.785908272332514e-6,2.7861868910216164e-10,10000
85.62,-3.492274317779849e-6,2.7860459724240484e-6,2.7863246048845366e-10,10000
85.63,-3.4913813002604335e-6,2.786117964087701e-6,2.786396603748076e-10,10000
85.64,-3.4898665679971985e-6,2.7861322958500935e-6,2.786410936943788e-10,10000
85.65,-3.4884681100882548e-6,2.7860631409334045e-6,2.7863417751109156e-10,10000
85.66,-3.48766777100358e-6,2.7860690479007805e-6,2.786347682669047e-10,10000
85.67,-3.4871937479356907e-6,2.7861506076420965e-6,2.786429250567153e-10,10000
85.68,-3.487007843727122e-6,2.7862990932659047e-6,2.786577751041009e-10,10000
85.69,-3.487158479611451e-6,2.786596121974698e-6,2.7868748094556436e-10,10000
85.7,-3.4878213847266754e-6,2.7870125593579837e-6,2.7872912884868327e-10,10000
85.71,-3.487844150170341e-6,2.7876069563253403e-6,2.78788574489983e-10,10000
85.72,-3.4880508958126027e-6,2.7884614475978397e-6,2.7887403216300027e-10,10000
85.73,-3.488514748584614e-6,2.7893236005197155e-6,2.789602560775793e-10,10000
85.74,-3.4892826653918267e-6,2.789811903875392e-6,2.7900909129666887e-10,10000
85.75,-3.4895110280708666e-6,2.79003127649988e-6,2.7903103075306327e-10,10000
85.76,-3.4885446709379693e-6,2.7901104994401885e-6,2.790389538394028e-10,10000
85.77,-3.4881998657903022e-6,2.7902258511565675e-6,2.790504901646732e-10,10000
85.78,-3.4879469843768626e-6,2.790071272703113e-6,2.7903503077338863e-10,10000
85.79,-3.487293921863948e-6,2.7897892383511694e-6,2.790068245175687e-10,10000
85.8,-3.485564713561799e-6,2.789883598853618e-6,2.7901626151151295e-10,10000
85.81,-3.484131779663722e-6,2.789806506672897e-6,2.7900855152244195e-10,10000
85.82,-3.4833856815630135e-6,2.7893059655793736e-6,2.7895849240717807e-10,10000
85.83,-3.4829623331034032e-6,2.7887285867492703e-6,2.7890074874980203e-10,10000
85.84,-3.4822840576642934e-6,2.7883641809749806e-6,2.788643045279509e-10,10000
85.85,-3.4807970139985475e-6,2.7883264062753017e-6,2.788605266801982e-10,10000
85.86,-3.479729618637912e-6,2.7883989147570026e-6,2.788677782535256e-10,10000
85.87,-3.479552864656555e-6,2.7884299368019344e-6,2.788708807682703e-10,10000
85.88,-3.4796841148862964e-6,2.788194197875015e-6,2.7884730451795327e-10,10000
85.89,-3.480074855611466e-6,2.788300749632157e-6,2.7885796075929164e-10,10000
85.9,-3.480315311708447e-6,2.788335852437551e-6,2.788614713908942e-10,10000
85.91,-3.4807242148338497e-6,2.78798616499631e-6,2.788264991495459e-10,10000
85.92,-3.4816091987926153e-6,2.7881234914031765e-6,2.78840233163634e-10,10000
85.93,-3.481657117078769e-6,2.7884077713116478e-6,2.788686639975645e-10,10000
85.94,-3.4822542197590636e-6,2.788715010341399e-6,2.788993909732372e-10,10000
85.95,-3.4828037633397328e-6,2.7891583548098336e-6,2.7894372985396875e-10,10000
85.96,-3.4831009747733463e-6,2.7893602034285166e-6,2.789639167345251e-10,10000
85.97,-3.483310012409022e-6,2.7899687172190617e-6,2.790247741993261e-10,10000
85.98,-3.4822768275925474e-6,2.790472890215891e-6,2.790751965412432e-10,10000
85.99,-3.4823078630048894e-6,2.7907771508727873e-6,2.791056256498437e-10,10000
86.0,-3.4825835869016135e-6,2.7909045521062724e-6,2.7911836704733196e-10,10000
86.01,-3.4821698177952504e-6,2.791128987803198e-6,2.7914081286160597e-10,10000
86.02,-3.4825956442049966e-6,2.7909156655986073e-6,2.791194785077115e-10,10000
86.03,-3.483178028014388e-6,2.79092062672673e-6,2.7911997467014e-10,10000
86.04,-3.4835363225567544e-6,2.7910198702233345e-6,2.791299000123347e-10,10000
86.05,-3.4842197181849304e-6,2.7909814357829733e-6,2.791260561839157e-10,10000
86.06,-3.484212235556348e-6,2.7909371047855893e-6,2.79121622640823e-10,10000
86.07,-3.4849490370688733e-6,2.7905970570068477e-6,2.7908761446213097e-10,10000
86.08,-3.485330862113779e-6,2.7902552355050008e-6,2.790534288933894e-10,10000
86.09,-3.485657388755983e-6,2.7900339838836477e-6,2.7903130151851663e-10,10000
86.1,-3.4851641730283744e-6,2.789710337682518e-6,2.789989336616179e-10,10000
86.11,-3.485020306785978e-6,2.789271579309451e-6,2.789550534362887e-10,10000
86.12,-3.484593098380466e-6,2.7891188810180646e-6,2.7893978208001443e-10,10000
86.13,-3.4841650318280974e-6,2.788837468732741e-6,2.789116380370778e-10,10000
86.14,-3.4840544157266612e-6,2.788359815764711e-6,2.7886386796326743e-10,10000
86.15,-3.4840128380532367e-6,2.787773397353375e-6,2.7880522025736324e-10,10000
86.16,-3.484411527254802e-6,2.78732591253098e-6,2.7876046729982797e-10,10000
86.17,-3.484949832355267e-6,2.7867900495840486e-6,2.787068756459695e-10,10000
86.18,-3.484641228250908e-6,2.7863341603727234e-6,2.786612821654889e-10,10000
86.19,-3.4845705391939507e-6,2.7859331091459315e-6,2.7862117303189633e-10,10000
86.2,-3.4845975590920676e-6,2.7857161629903114e-6,2.785994762466558e-10,10000
86.21,-3.48480681477095e-6,2.7856234011217548e-6,2.785901991320887e-10,10000
86.22,-3.485515278253378e-6,2.7854166737378236e-6,2.7856952432621497e-10,10000
86.23,-3.4859549355115087e-6,2.785325255782111e-6,2.785603816163727e-10,10000
86.24,-3.485651125605295e-6,2.7855205974030893e-6,2.7857991773208215e-10,10000
86.25,-3.485326290631094e-6,2.785990681804476e-6,2.7862693087353496e-10,10000
86.26,-3.4849414840517715e-6,2.786616954808893e-6,2.7868956443733306e-10,10000
86.27,-3.483971329976789e-6,2.786780864855041e-6,2.787059570812122e-10,10000
86.28,-3.4840848771711412e-6,2.7870176211888066e-6,2.787296350823889e-10,10000
86.29,-3.484098163992306e-6,2.7873362732100067e-6,2.787615034713478e-10,10000
86.3,-3.485185563529265e-6,2.7876272601025054e-6,2.7879060507075763e-10,10000
86.31,-3.485856199891963e-6,2.787694455147925e-6,2.787973252473172e-10,10000
86.32,-3.4863555987624494e-6,2.787758199300668e-6,2.788037003000968e-10,10000
86.33,-3.486407279716304e-6,2.788323880200345e-6,2.7886027404743927e-10,10000
86.34,-3.486357776305163e-6,2.7887265127570544e-6,2.7890054132983843e-10,10000
86.35,-3.4858008269224366e-6,2.7888885339127978e-6,2.789167450657864e-10,10000
86.36,-3.4844886004753655e-6,2.7890395144483984e-6,2.7893184462930277e-10,10000
86.37,-3.4834143180433283e-6,2.789085368296995e-6,2.789364304727468e-10,10000
86.38,-3.482160420293533e-6,2.789282499699486e-6,2.7895614558450705e-10,10000
86.39,-3.4810399565782265e-6,2.7894004021516514e-6,2.7896793700886604e-10,10000
86.4,-3.480625225572935e-6,2.7893237079738984e-6,2.7896026682407225e-10,10000
86.41,-3.4811674041463852e-6,2.789295761962397e-6,2.7895747194343406e-10,10000
86.42,-3.480770795230148e-6,2.7892677640230224e-6,2.789546718694892e-10,10000
86.43,-3.480467542989249e-6,2.7890708027142778e-6,2.7893497376880465e-10,10000
86.44,-3.4816918705982047e-6,2.788954579596056e-6,2.7892335029463505e-10,10000
86.45,-3.4829970551312198e-6,2.7888624635046377e-6,2.789141377642402e-10,10000
86.46,-3.484546794083395e-6,2.788988150698016e-6,2.7892670774057566e-10,10000
86.47,-3.485276939353074e-6,2.788950198369629e-6,2.789229121281757e-10,10000
86.48,-3.486260930164418e-6,2.7889925778590743e-6,2.7892715050095755e-10,10000
86.49,-3.4865098377017956e-6,2.788714881386804e-6,2.788993780764881e-10,10000
86.5,-3.485499455962855e-6,2.7884301201424966e-6,2.7887089910416005e-10,10000
86.51,-3.48501554201111e-6,2.7880882677880358e-6,2.7883671044984854e-10,10000
86.52,-3.484990968054464e-6,2.7876584770758603e-6,2.7879372708029407e-10,10000
86.53,-3.4851401628743414e-6,2.786962367593475e-6,2.7872410917026454e-10,10000
86.54,-3.4854402333731335e-6,2.7863729355332927e-6,2.786651600693362e-10,10000
86.55,-3.4851291214084833e-6,2.785936114184751e-6,2.786214735658317e-10,10000
86.56,-3.484970275789914e-6,2.785739616189224e-6,2.7860182180110254e-10,10000
86.57,-3.4850131953335842e-6,2.785523474026585e-6,2.785802054232008e-10,10000
86.58,-3.4848925102115935e-6,2.785550535226659e-6,2.785829118138473e-10,10000
86.59,-3.484083289693656e-6,2.7857860657584814e-6,2.786064672225704e-10,10000
86.6,-3.482560303564959e-6,2.785836634443548e-6,2.786115245968145e-10,10000
86.61,-3.4809895907491646e-6,2.7857947428950096e-6,2.7860733502300327e-10,10000
86.62,-3.480040182020319e-6,2.7856831277294658e-6,2.785961723901856e-10,10000
86.63,-3.4804360054308274e-6,2.7855854258404016e-6,2.785864012241626e-10,10000
86.64,-3.4814349542063395e-6,2.7852061569097633e-6,2.785484705380301e-10,10000
86.65,-3.483162645984475e-6,2.784981958350034e-6,2.7852604843984736e-10,10000
86.66,-3.4845299968451295e-6,2.784847538759857e-6,2.7851260513649936e-10,10000
86.67,-3.485152293362554e-6,2.784963655738475e-6,2.785242179956471e-10,10000
86.68,-3.485967054436299e-6,2.785127096289506e-6,2.7854056368531913e-10,10000
86.69,-3.486883900162986e-6,2.7849296236323052e-6,2.78520814444675e-10,10000
86.7,-3.487404717534401e-6,2.7848082366770476e-6,2.785086745351583e-10,10000
86.71,-3.4869935148493875e-6,2.7848227251009872e-6,2.7851012352245095e-10,10000
86.72,-3.486544850389032e-6,2.7850170261742793e-6,2.785295555729852e-10,10000
86.73,-3.485503572533748e-6,2.7855057917835294e-6,2.7857843702205515e-10,10000
86.74,-3.48522719839968e-6,2.785490257073228e-6,2.785768833956624e-10,10000
86.75,-3.486059042332068e-6,2.785600322388244e-6,2.785878910279272e-10,10000
86.76,-3.4868715604114524e-6,2.785863074013264e-6,2.7861416881820825e-10,10000
86.77,-3.4885572951379085e-6,2.786189184527083e-6,2.786467831310214e-10,10000
86.78,-3.488974498202195e-6,2.786374818250635e-6,2.7866534835989947e-10,10000
86.79,-3.4897504658580387e-6,2.7866220652248475e-6,2.7869007553003776e-10,10000
86.8,-3.491477829362691e-6,2.7868294947793345e-6,2.7871082055998943e-10,10000
86.81,-3.492092182986873e-6,2.7873224168441437e-6,2.78760117696184e-10,10000
86.82,-3.4924534232549194e-6,2.7876723532450144e-6,2.7879511483598504e-10,10000
86.83,-3.4920498893962223e-6,2.7876094230855183e-6,2.787888211906709e-10,10000
86.84,-3.489927618039409e-6,2.7875241770976726e-6,2.787802957393412e-10,10000
86.85,-3.4884956480833764e-6,2.7875756711972174e-6,2.787854456642882e-10,10000
86.86,-3.4876356897912923e-6,2.787623240082042e-6,2.7879020302850704e-10,10000
86.87,-3.486999343627857e-6,2.7876556071133783e-6,2.787934400553434e-10,10000
86.88,-3.4867674672910478e-6,2.787298328797668e-6,2.7875770865063186e-10,10000
86.89,-3.4850269109131867e-6,2.7869922704431497e-6,2.787270997542904e-10,10000
86.9,-3.4830541175569445e-6,2.7868464245413625e-6,2.787125137055068e-10,10000
86.91,-3.4815575805278427e-6,2.7863315647109254e-6,2.786610225733499e-10,10000
86.92,-3.4808892917703843e-6,2.785811990043002e-6,2.786090599102912e-10,10000
86.93,-3.480949822857468e-6,2.785706068948869e-6,2.7859846674156104e-10,10000
86.94,-3.4819449361155103e-6,2.7858632625036096e-6,2.7861418766912785e-10,10000
86.95,-3.483209753510128e-6,2.785936026228899e-6,2.7862146476936687e-10,10000
86.96,-3.4833587646363745e-6,2.785869033512309e-6,2.7861476482771364e-10,10000
86.97,-3.4834591562056353e-6,2.7855450873517715e-6,2.785823669718743e-10,10000
86.98,-3.484085694713996e-6,2.7852154946025395e-6,2.78549404400694e-10,10000
86.99,-3.4849306212336353e-6,2.784950218342042e-6,2.7852287412161636e-10,10000
87.0,-3.4840874892265352e-6,2.784568993259973e-6,2.784847478007774e-10,10000
87.01,-3.4837801466455113e-6,2.7840991973116057e-6,2.7843776350751134e-10,10000
87.02,-3.483676980700321e-6,2.7837303542519956e-6,2.784008755127508e-10,10000
87.03,-3.4846305888824767e-6,2.783771444629384e-6,2.7840498496143453e-10,10000
87.04,-3.4852261805723683e-6,2.783837516833572e-6,2.7841159284264146e-10,10000
87.05,-3.48511600670168e-6,2.7838489107605493e-6,2.7841273234928986e-10,10000
87.06,-3.4857852958160915e-6,2.7839895051586805e-6,2.784267931951876e-10,10000
87.07,-3.4858729320230757e-6,2.7841308995811177e-6,2.784409340515169e-10,10000
87.08,-3.4865649900677585e-6,2.784224330153134e-6,2.7845027804311774e-10,10000
87.09,-3.487285790084347e-6,2.7841384587401146e-6,2.7844169004301577e-10,10000
