"DiscreteTimes","Mean","Var","M"
18.6,108.10071941885558,0.07337094827012502,16
18.7,108.83809529872737,0.07404166099087225,16
18.8,109.6101851693295,0.07476883594823429,16
18.9,110.36923637441161,0.07544466842115193,16
19.0,111.09957181063064,0.07618889561115455,16
19.1,111.86244296415995,0.07680615683040364,16
19.2,112.5938055581107,0.07748341963007806,16
19.3,113.36290569092941,0.07828208703229786,16
19.4,114.12922841090132,0.07897654619615971,16
19.5,114.8865049195802,0.0797727316519904,16
19.6,115.65288233475103,0.08030088659096539,16
19.7,116.38711958496967,0.0808096400939742,16
19.8,117.12441951639924,0.08138548236003867,16
19.9,117.87586295978734,0.08183146220311435,16
20.0,118.5983202374148,0.08246831173223458,16
0.0,0.0,0.0,2048
0.1,0.04600275804069433,9.05871757391431e-6,2048
0.2,0.16003499023420287,2.8570273018419175e-5,2048
0.3,0.3110666372954644,5.393834369011669e-5,2048
0.4,0.46953186381836365,7.80760876514382e-5,2048
0.5,0.6479975366694277,0.00010257393750976327,2048
0.6,0.8269055023304535,0.00012664461693233866,2048
0.7,1.0054148128082647,0.00015000720926593194,2048
0.8,1.1862265129176768,0.00017258800150698575,2048
0.9,1.373691111111519,0.00019424328372973706,2048
1.0,1.561427467738493,0.0002169742643360258,2048
1.1,1.7338521144493622,0.00024207208145251934,2048
1.2,1.9220570332840239,0.0002626589406248003,2048
1.3,2.099173984695875,0.00028921414511377314,2048
1.4,2.2790530809923264,0.0003133550230841259,2048
1.5,2.463231795112511,0.0003389429459175408,2048
1.6,2.651864462767625,0.00036663555384908175,2048
1.7,2.839804511442558,0.00039567923769015474,2048
1.8,3.0216706335251886,0.0004161816209883339,2048
1.9,3.2065441090755336,0.000439701637795155,2048
2.0,3.3951695885921973,0.0004657724363892503,2048
2.1,3.581077186393493,0.0004947930916191705,2048
2.2,3.777610530058921,0.0005192864451615858,2048
2.3,3.9677734246378313,0.0005483963067379057,2048
2.4,4.15705780909989,0.0005740207260279927,2048
2.5,4.346913384717291,0.0006073015453777875,2048
2.6,4.535098747868712,0.0006369145243582964,2048
2.7,4.737005900876387,0.0006650734199403082,2048
2.8,4.942271606385635,0.0006987965133733817,2048
2.9,5.147150346674228,0.0007388208830003548,2048
3.0,5.36340344187599,0.0007703387957830354,2048
3.1,5.564466083220266,0.0008105672668785952,2048
3.2,5.782848286165659,0.0008426758981344461,2048
3.3,5.9964472806011475,0.0008805394092247431,2048
3.4,6.219702798060777,0.0009246304023401486,2048
3.5,6.440717398234376,0.0009601803193628456,2048
3.6,6.6670844239156155,0.0009965370062078392,2048
3.7,6.876485149483182,0.0010356509810490247,2048
3.8,7.109466693884942,0.0010794735414185008,2048
3.9,7.3402777469257945,0.0011158428855741252,2048
4.0,7.5729480635970425,0.001152280297240429,2048
4.1,7.800658957946557,0.0012000072700108094,2048
4.2,8.047361325017567,0.0012430055810921986,2048
4.3,8.29307879098614,0.0012903048630812208,2048
4.4,8.538979369049345,0.0013438571367317084,2048
4.5,8.789151212134094,0.0013925976155092067,2048
4.6,9.033871481435066,0.001449303062735735,2048
4.7,9.28926241143305,0.0015126137686787698,2048
4.8,9.556311951431752,0.0015680684375935995,2048
4.9,9.824231960481004,0.0016347622120575717,2048
5.0,10.097477250981779,0.0016975447987454138,2048
5.1,10.371886155292431,0.0017600716685149428,2048
5.2,10.64090281452299,0.001823862581359168,2048
5.3,10.933278693153806,0.0018923606244061286,2048
5.4,11.211567790908783,0.001962721224105429,2048
5.5,11.48679786323281,0.0020228703444142714,2048
5.6,11.76654856495824,0.0020934214674894615,2048
5.7,12.059771435746036,0.0021553103238993185,2048
5.8,12.349200615161829,0.002231597388987419,2048
5.9,12.648316571084994,0.002303248470380422,2048
6.0,12.952507788219584,0.002378231491917723,2048
6.1,13.244801064970085,0.0024516629176563596,2048
6.2,13.540576693663386,0.0025212650803792874,2048
6.3,13.854475184802446,0.0025916284074721714,2048
6.4,14.150368677909812,0.0026664116607248924,2048
6.5,14.461342654839507,0.002742603705929027,2048
6.6,14.779435630167221,0.0028325967326455173,2048
6.7,15.109491416707483,0.002919006463444208,2048
6.8,15.439666003102317,0.0029962084460559164,2048
6.9,15.753477638895856,0.003066672904785368,2048
7.0,16.069236937559467,0.00314263694798921,2048
7.1,16.399006364174273,0.003250668817506864,2048
7.2,16.73201011416824,0.0033326319511876043,2048
7.3,17.060059887703915,0.003399141205352557,2048
7.4,17.39511972403596,0.0035112944309296993,2048
7.5,17.74357503193622,0.0035981902288916914,2048
7.6,18.088797059016766,0.003667720156424442,2048
7.7,18.425981065582043,0.003767881560024766,2048
7.8,18.754632914289516,0.0038547819429444246,2048
7.9,19.110926417254735,0.003966754557857792,2048
8.0,19.46613593615363,0.004060638731767094,2048
8.1,19.808279496646566,0.0041549645876213515,2048
8.2,20.168494260692345,0.004232126065707215,2048
8.3,20.534144432744792,0.004310901682105872,2048
8.4,20.885483521572908,0.004397031010938344,2048
8.5,21.241712945455607,0.0045005053712699,2048
8.6,21.620308489620392,0.004611973613318887,2048
8.7,22.007265773145267,0.0047318178133573694,2048
8.8,22.382668233341146,0.0048603211494667835,2048
8.9,22.75965799117863,0.00497836978388414,2048
9.0,23.129216583792314,0.0051201572736456116,2048
9.1,23.50979880919235,0.005210137093398316,2048
9.2,23.88353711016972,0.005330035450851237,2048
9.3,24.259085587562215,0.005438122307615468,2048
9.4,24.63847286945158,0.005575827081600633,2048
9.5,25.01291476331256,0.005677776515576246,2048
9.6,25.406011433639947,0.005796125126411174,2048
9.7,25.797809902356082,0.005895463011645604,2048
9.8,26.18502225200549,0.0060071795316649955,2048
9.9,26.575564664231184,0.006136057646896388,2048
10.0,26.97941621321535,0.006272327317028927,2048
10.1,27.378029158423107,0.006389711564536589,2048
10.2,27.783717105248275,0.006491959843885796,2048
10.3,28.173793972440553,0.006599985951211802,2048
10.4,28.586888601144885,0.006745539121140292,2048
10.5,29.001071049397993,0.006879865050246778,2048
10.6,29.412181854245738,0.007011260498436888,2048
10.7,29.832733951155753,0.007154697982741311,2048
10.8,30.25934678996039,0.007278255074291647,2048
10.9,30.66580140011777,0.007400688648631549,2048
11.0,31.097601625143596,0.007518986220111644,2048
11.1,31.520209916474432,0.007639619697382601,2048
11.2,31.959058558027667,0.007787849144600966,2048
11.3,32.407954765697106,0.007918684417382048,2048
11.4,32.82160525274981,0.008091885377991985,2048
11.5,33.25186006058645,0.008256551884569842,2048
11.6,33.70091233464617,0.008409282884498574,2048
11.7,34.15614648986186,0.008558296863314923,2048
11.8,34.60698326222056,0.008752207726594253,2048
11.9,35.0746128471431,0.008897059569160305,2048
12.0,35.511952393836076,0.009052890362099685,2048
12.1,35.953325994643194,0.009210239807425573,2048
12.2,36.397682744431144,0.009361964713638031,2048
12.3,36.818155751003616,0.009491080169233472,2048
12.4,37.260392715129996,0.009611674207371775,2048
12.5,37.70490390384544,0.009773746573273926,2048
12.6,38.15832401768279,0.009903177341382971,2048
12.7,38.627119207564554,0.010113013935917315,2048
12.8,39.080131250986646,0.010301994383817075,2048
12.9,39.52154174497431,0.010485054371753713,2048
13.0,39.972169206604654,0.010657682729915678,2048
13.1,40.42039139625068,0.010865723856697493,2048
13.2,40.87810062206219,0.011033727225986103,2048
13.3,41.33100236868388,0.011177894817274603,2048
13.4,41.808659909497976,0.01133310725064677,2048
13.5,42.27669663062109,0.011476809816228626,2048
13.6,42.75047187611928,0.011630778791389816,2048
13.7,43.22397768070699,0.011784872724739458,2048
13.8,43.71217498484715,0.011963033617316897,2048
13.9,44.19287206289152,0.012136928630940765,2048
14.0,44.663015542929216,0.012320526865523398,2048
14.1,45.13217181076417,0.012521549741005082,2048
14.2,45.61173964089808,0.012710020899172773,2048
14.3,46.07781396377744,0.012905721714630855,2048
14.4,46.54271656243671,0.01307663750492511,2048
14.5,47.00672619622272,0.013260209131108659,2048
14.6,47.46298327881631,0.013472185229366771,2048
14.7,47.9220690553491,0.013631571244793134,2048
14.8,48.409418232224034,0.013809887214036988,2048
14.9,48.888599663085465,0.013996771901008028,2048
15.0,49.345207283046676,0.014138421731453665,2048
15.1,49.84791150312461,0.01428351854462313,2048
15.2,50.33312298317137,0.014407793476512382,2048
15.3,50.83226814446256,0.014586113238487422,2048
15.4,51.333038506167455,0.014744484456159543,2048
15.5,51.81856396665906,0.014896370079855325,2048
15.6,52.29657910295036,0.01511039885897052,2048
15.7,52.79953129587225,0.015306332205656801,2048
15.8,53.30794018682787,0.015530430723875515,2048
15.9,53.80461239977381,0.01573450318479844,2048
16.0,54.30614750264059,0.015899776427592955,2048
16.1,54.799014095370445,0.01606352649663911,2048
16.2,55.29194386994224,0.01629158154078688,2048
16.3,55.7692142052368,0.016494972961030908,2048
16.4,56.24972609715725,0.016683109885595807,2048
16.5,56.75780583505054,0.016912001926821754,2048
16.6,57.26494782252498,0.01714112683844388,2048
16.7,57.767972593192084,0.017419587983075042,2048
16.8,58.28553677173995,0.017610362309364233,2048
16.9,58.78818868120522,0.017789439813429758,2048
17.0,59.287582111185536,0.01795573686934969,2048
17.1,59.798208861150904,0.0181346851564406,2048
17.2,60.30193844763017,0.01830485736127994,2048
17.3,60.79600192787219,0.018543730555959835,2048
17.4,61.33338402647892,0.018695811606841955,2048
17.5,61.839344580655826,0.018877371592427788,2048
17.6,62.34316540933031,0.019056729144996332,2048
17.7,62.84667643045516,0.019246806464760582,2048
17.8,63.36359605075816,0.01945369411750104,2048
17.9,63.87806984516238,0.01961062631832238,2048
18.0,64.3801129059349,0.019817556109628966,2048
18.1,64.88263819196156,0.02003305157802059,2048
18.2,65.41368284415975,0.020237300838307614,2048
18.3,65.96607177838224,0.020450073924814502,2048
18.4,66.48101261066017,0.020672051906520644,2048
18.5,66.99541117690501,0.02087235492281324,2048
18.6,67.51739456602819,0.021086970083624184,2048
18.7,68.05727576211667,0.0213321091245433,2048
18.8,68.58494893038917,0.02152764105440189,2048
18.9,69.12656036885197,0.02174482827673538,2048
19.0,69.67504353421751,0.021942779143577246,2048
19.1,70.21620599837443,0.022158671023551454,2048
19.2,70.73914680310554,0.02245157074925544,2048
19.3,71.27625668582341,0.022661356975355682,2048
19.4,71.80834451665349,0.02291872730936664,2048
19.5,72.3393386015321,0.023116373583019195,2048
19.6,72.87911684983084,0.023354340300930667,2048
19.7,73.41049720290417,0.023576618625165177,2048
19.8,73.94716499995324,0.023799193724637752,2048
19.9,74.47419169381635,0.023963628303895753,2048
20.0,75.02083165844111,0.024194576151525125,2048
0.0,0.0,0.0,256
0.1,0.04332073130846988,8.754832063150747e-6,256
0.2,0.16105611187514993,2.969743149470787e-5,256
0.3,0.32193573366949996,5.396007315912421e-5,256
0.4,0.4878608295822433,7.958747687252553e-5,256
0.5,0.6580249223808322,0.00010283159748509671,256
0.6,0.8342083147932257,0.00012713188817964325,256
0.7,1.0170311021932192,0.0001524936539728997,256
0.8,1.2006834474630905,0.00017312099000376614,256
0.9,1.3880392064437146,0.00019910863098848957,256
1.0,1.5725053630577808,0.00022024988700242135,256
1.1,1.7706548370655335,0.000248496218645058,256
1.2,1.9618902057503689,0.0002778219112200119,256
1.3,2.1646035158736026,0.0003102855513994681,256
1.4,2.3570005075670886,0.00034103892353944576,256
1.5,2.547452118690488,0.0003762179886915274,256
1.6,2.7580030892127927,0.00040821031911103105,256
1.7,2.9674706280445786,0.0004365746363905105,256
1.8,3.1596327681025205,0.00047027425356968567,256
1.9,3.353394289804011,0.000504550989665884,256
2.0,3.55902394784113,0.0005408675761689761,256
2.1,3.771616538424545,0.000578624269667195,256
2.2,3.989849007663771,0.0006176937221650515,256
2.3,4.209571134505042,0.0006593803853455208,256
2.4,4.433176530081686,0.0007065282138234925,256
2.5,4.662568455272247,0.0007429776688654299,256
2.6,4.893287868125349,0.0007885022736158112,256
2.7,5.117768088548705,0.0008443744176432356,256
2.8,5.348387511316806,0.0008941162760778107,256
2.9,5.58437586515221,0.0009501409880435641,256
3.0,5.838450977294132,0.0010036391056036983,256
3.1,6.086694874864638,0.0010575271479212102,256
3.2,6.331873653313477,0.001124719929786982,256
3.3,6.607151495817362,0.0011847510271705346,256
3.4,6.885451779841751,0.0012536605327045105,256
3.5,7.156770868356171,0.001313976167881845,256
3.6,7.436234316096611,0.001373950136517578,256
3.7,7.727657183493629,0.0014301211171430842,256
3.8,8.022017624566217,0.0015012227791740193,256
3.9,8.32378358316916,0.0015666758484408961,256
4.0,8.613159928090932,0.0016413721453859735,256
4.1,8.911589985695999,0.0017229557570860986,256
4.2,9.21919328003414,0.001798657493608426,256
4.3,9.532960446093021,0.0018915137444912111,256
4.4,9.84670126910161,0.0019790430721212953,256
4.5,10.176123103349681,0.002063712721486061,256
4.6,10.502325677545027,0.0021626361549316377,256
4.7,10.822107150165111,0.002256257600163064,256
4.8,11.1537117704882,0.0023603969139779765,256
4.9,11.481117854655432,0.00247027060062925,256
5.0,11.809629814307815,0.002571095746430755,256
5.1,12.156910856282574,0.002669728369183169,256
5.2,12.510348427833156,0.0027927904688702637,256
5.3,12.867238738010727,0.0029035159855934005,256
5.4,13.228689722317327,0.0030128798144328918,256
5.5,13.58600925091253,0.0031371138240256177,256
5.6,13.941592346270266,0.0032376326631142526,256
5.7,14.304176400155953,0.0033566579808886644,256
5.8,14.686779817477046,0.003493237701262397,256
5.9,15.059237861891688,0.0036268595565560405,256
6.0,15.434916932970125,0.0037362138784128767,256
6.1,15.810353614195236,0.0038600274136320373,256
6.2,16.195422297914323,0.0039934458800005785,256
6.3,16.581645394859578,0.00413480949576872,256
6.4,16.94589261452129,0.004265610475295915,256
6.5,17.312399169546854,0.004390415629731345,256
6.6,17.711073468689474,0.004529953740684051,256
6.7,18.111558626962225,0.004665706167602817,256
6.8,18.510832435889228,0.0048143847035634554,256
6.9,18.90224356597911,0.0049624574327740475,256
7.0,19.31541998892622,0.0051278352859415515,256
7.1,19.72923311776023,0.005255980905826797,256
7.2,20.154425755370706,0.005435450067722057,256
7.3,20.57181136080863,0.005592251148893177,256
7.4,20.991351280251372,0.005769467727733909,256
7.5,21.41670414253985,0.0059076053922666365,256
7.6,21.820857403829187,0.006048323283865108,256
7.7,22.229975153745833,0.006159378353137298,256
7.8,22.646777923661894,0.006295047488971033,256
7.9,23.066493910516964,0.006449422564211665,256
8.0,23.50302536643434,0.006597832662860846,256
8.1,23.94011571896162,0.006744907965722807,256
8.2,24.380366140913562,0.006920725665944904,256
8.3,24.81653116559935,0.007043576492385672,256
8.4,25.265018931533206,0.007180528909108166,256
8.5,25.720041701285048,0.007402460043543261,256
8.6,26.165830519959925,0.007585832385276339,256
8.7,26.61258329784666,0.007769200776598467,256
8.8,27.054472479044563,0.0079378433764572,256
8.9,27.502547659837536,0.008103015470982647,256
9.0,27.957672880381345,0.008268072774562152,256
9.1,28.409954314450133,0.008441578174416127,256
9.2,28.8853950870377,0.008621584889703835,256
9.3,29.372278748734157,0.008854504223690635,256
9.4,29.81924347807763,0.009074366022684181,256
9.5,30.280192204561022,0.009248952608353254,256
9.6,30.733625091894123,0.00938755240635635,256
9.7,31.20413615041967,0.009548106547319668,256
9.8,31.674453997074284,0.009738810549141455,256
9.9,32.14884548381045,0.009957006485668898,256
10.0,32.63154560592769,0.010161745496833925,256
10.1,33.116510259084116,0.01038551628498663,256
10.2,33.589287426705944,0.01056506693171702,256
10.3,34.08449293446137,0.01077579981424872,256
10.4,34.56615247644447,0.010955604382131756,256
10.5,35.044380136386934,0.011211787080623897,256
10.6,35.5361714042334,0.01140792516182483,256
10.7,36.03398470902368,0.011578997680829223,256
10.8,36.52732878556108,0.011794605707421172,256
10.9,37.009362650648406,0.01196427088641557,256
11.0,37.500631213077334,0.012181809698894598,256
11.1,37.996781611561744,0.012397217556815698,256
11.2,38.486097009274424,0.01262105138702431,256
11.3,38.987438940280505,0.012844950474974502,256
11.4,39.510676178685934,0.013048167658640586,256
11.5,40.015611491226586,0.013252011473098787,256
11.6,40.522579443813754,0.013448502115882147,256
11.7,41.030776144036984,0.013662412736892447,256
11.8,41.53336816023976,0.013869677959564135,256
11.9,42.042527346622684,0.014022764494426158,256
12.0,42.5725474038661,0.014241446794357524,256
12.1,43.08212616171946,0.014495716065292751,256
12.2,43.60894743852295,0.014757848256924982,256
12.3,44.15811792807041,0.014979588946494274,256
12.4,44.67455880077077,0.015202651417711403,256
12.5,45.199376656519554,0.015438597042913671,256
12.6,45.72257237823156,0.015686795587501655,256
12.7,46.2489868531548,0.015891043811806255,256
12.8,46.764543858169716,0.016105485075149455,256
12.9,47.28468990809255,0.016396238735423774,256
13.0,47.80150183120612,0.016589949280689374,256
13.1,48.34591285177636,0.01678529558543391,256
13.2,48.88602831616785,0.017027738372066756,256
13.3,49.44220977953603,0.017221665793200183,256
13.4,49.98915176312934,0.01745448309317289,256
13.5,50.5436241052837,0.017739175052725216,256
13.6,51.08080529385247,0.01796605319689685,256
13.7,51.631205827513256,0.01822610739694963,256
13.8,52.18358582576652,0.01845590698158749,256
13.9,52.73342462280157,0.01872432124594019,256
14.0,53.284633096358064,0.018952204061151872,256
14.1,53.82302412730009,0.01918588143023027,256
14.2,54.33146654847096,0.019418888405163155,256
14.3,54.87264698474887,0.01970674608255871,256
14.4,55.42532327949738,0.020001340057540513,256
14.5,55.98571897268365,0.020234677773439912,256
14.6,56.5400365604034,0.020468036043116623,256
14.7,57.081146784354466,0.02072549375412079,256
14.8,57.639812350552276,0.021017058071893215,256
14.9,58.20050928519988,0.021278123073649666,256
15.0,58.76426746352203,0.021510652960692062,256
15.1,59.33552453817937,0.021783093083254497,256
15.2,59.88847814168172,0.022031290434757773,256
15.3,60.446652983104144,0.022329466840204374,256
15.4,61.038671798674706,0.02259791254289385,256
15.5,61.606697870801334,0.02287385494211049,256
15.6,62.179059079983496,0.023126278959060297,256
15.7,62.74366908860406,0.023491064089809877,256
15.8,63.33498684345747,0.023748310910734965,256
15.9,63.91253741868256,0.024011494147456437,256
16.0,64.48795821345603,0.024304441430239382,256
16.1,65.06447519321402,0.02460564660892309,256
16.2,65.66017369374568,0.024922842131277514,256
16.3,66.23842861257188,0.02517994993015557,256
16.4,66.82244565822631,0.025456819975320538,256
16.5,67.40777581889257,0.025707961360654286,256
16.6,67.99803028937833,0.026043781675910167,256
16.7,68.59312067345917,0.026257281207161202,256
16.8,69.19224757610786,0.0265470752588099,256
16.9,69.78326881273287,0.026815339100658805,256
17.0,70.36602262621209,0.027182023676954215,256
17.1,70.9541436218312,0.027457855711257115,256
17.2,71.54966595459979,0.02781570342643557,256
17.3,72.13086530217768,0.028178519275014993,256
17.4,72.72220460409633,0.028489700773936033,256
17.5,73.28989987847267,0.02881431226958581,256
17.6,73.88481852301271,0.02911733977864081,256
17.7,74.47936947879069,0.02944827098224634,256
17.8,75.06197827477351,0.029707132012018106,256
17.9,75.65480722295638,0.030028085892770815,256
18.0,76.23948991815548,0.030419395295982275,256
18.1,76.83726865236696,0.030721451590298522,256
18.2,77.45070093008806,0.03104449011846758,256
18.3,78.05843507529859,0.03138946947291013,256
18.4,78.64467031995967,0.03169742733676802,256
18.5,79.22290734742637,0.032019371464177895,256
18.6,79.82643054867468,0.03228788315184962,256
18.7,80.42246074032695,0.03255495706209593,256
18.8,81.03635964385172,0.03297069853994301,256
18.9,81.64204798703167,0.03330325977846898,256
19.0,82.2497020201037,0.03365689264153178,256
19.1,82.84970299286933,0.03393311900147691,256
19.2,83.47058989410118,0.0343446286198648,256
19.3,84.09817956712267,0.03471449422091161,256
19.4,84.72465774948495,0.03496147800826438,256
19.5,85.33993573737236,0.03521079440965459,256
19.6,85.95355618764509,0.03550383246152446,256
19.7,86.56468918581093,0.03579780130437399,256
19.8,87.18200102176546,0.036128397966738404,256
19.9,87.79926506413649,0.03643462037343062,256
20.0,88.39837993881004,0.036719148793999803,256
0.0,0.0,0.0,32
0.1,0.04807481648978704,9.069626529635175e-6,32
0.2,0.16981163442710429,3.084702529250765e-5,32
0.3,0.3212146031482064,5.637520451028504e-5,32
0.4,0.4897671650835346,8.40711944357962e-5,32
0.5,0.6751475093536959,0.00011054076968055968,32
0.6,0.8716071980675885,0.00013884596879190641,32
0.7,1.0662245877276308,0.00017040544221246849,32
0.8,1.2680703171650485,0.00020586923427575937,32
0.9,1.4857638291712247,0.0002472741137433161,32
1.0,1.7081392427146598,0.0002921952788831619,32
1.1,1.931730851897252,0.0003415690804660036,32
1.2,2.1609695846254424,0.00038843915239339784,32
1.3,2.395719741359379,0.0004361460870586425,32
1.4,2.6405426028166508,0.0004907575498573712,32
1.5,2.8942283498980412,0.000550306995823545,32
1.6,3.1501382848345014,0.000610346366658297,32
1.7,3.397082947888963,0.0006812954100710082,32
1.8,3.666843232771391,0.0007534479779063135,32
1.9,3.9339743758401107,0.0008315586738980132,32
2.0,4.2090114159576455,0.0009011006114139704,32
2.1,4.505054933326009,0.0009646171318166319,32
2.2,4.801645131131353,0.0010487689551778186,32
2.3,5.107014538927676,0.0011396296004265295,32
2.4,5.41523191892716,0.00121784099882964,32
2.5,5.734518236027853,0.0013082809367647513,32
2.6,6.0545798207857064,0.0013986999265154347,32
2.7,6.382693660241856,0.0014970820122153384,32
2.8,6.719447663290056,0.0016099155531893064,32
2.9,7.0727350198804215,0.0017291303638052482,32
3.0,7.413591118229258,0.0018523717456299454,32
3.1,7.758456116077521,0.001986387244602798,32
3.2,8.108295930053567,0.0021025807136659147,32
3.3,8.471795989697808,0.0022343845696738834,32
3.4,8.841826637305527,0.0023600740994210697,32
3.5,9.215242206081882,0.0024675119037064533,32
3.6,9.596717176193827,0.0025923690068463024,32
3.7,9.999951974863627,0.002752934708904623,32
3.8,10.402727110771036,0.0029181605966968967,32
3.9,10.787219164048864,0.0030609569760532683,32
4.0,11.209463221092344,0.0032152285351482604,32
4.1,11.611243477708957,0.003386703531024874,32
4.2,12.021715013487759,0.003544319808066712,32
4.3,12.4355842887038,0.003738835910493372,32
4.4,12.88640831164393,0.003911771767798178,32
4.5,13.323529667209321,0.004099979490617657,32
4.6,13.769531957611564,0.004295796207326986,32
4.7,14.21085283539255,0.004497594313514419,32
4.8,14.655351641136969,0.004708804167619938,32
4.9,15.120300728498837,0.00492280371865379,32
5.0,15.580234689791597,0.005158151679801413,32
5.1,16.04925339308503,0.0053961215596902935,32
5.2,16.50392777201805,0.005647976100499538,32
5.3,16.964860395200162,0.005857279753338517,32
5.4,17.416016612689635,0.006074000151439292,32
5.5,17.889536704925312,0.006322581579729001,32
5.6,18.35577357169826,0.006562372346200809,32
5.7,18.82364237360925,0.006780142786868639,32
5.8,19.30508910091492,0.007020868515214817,32
5.9,19.803665894148544,0.007289658298389771,32
6.0,20.301757832188706,0.00758662804142566,32
6.1,20.789521878672993,0.007828159354265242,32
6.2,21.295355339588024,0.008096565603631617,32
6.3,21.80423449796312,0.008330316349002255,32
6.4,22.30318696401922,0.008616173852986924,32
6.5,22.824688121654376,0.008880163060321725,32
6.6,23.328343679093074,0.009110455949750037,32
6.7,23.85897298646052,0.009371106868002313,32
6.8,24.371669565267158,0.009688218625875145,32
6.9,24.88615169372736,0.01000040886424138,32
7.0,25.411667881758934,0.010293770300464137,32
7.1,25.932877848182184,0.010598652662969475,32
7.2,26.44932728127191,0.010832264309262036,32
7.3,26.97116647931122,0.011113246019101346,32
7.4,27.51036956985343,0.011407009127941565,32
7.5,28.03680705933442,0.011732820010203029,32
7.6,28.549165014665313,0.012029277309179163,32
7.7,29.081239772307228,0.012286079082921338,32
7.8,29.60902407784696,0.01260910018549473,32
7.9,30.165216982206353,0.01296111520537659,32
8.0,30.73812302648988,0.013351527330142688,32
8.1,31.283697049814585,0.013672064287630922,32
8.2,31.84916801589643,0.013925036986007552,32
8.3,32.42113238624941,0.014210961164914434,32
8.4,32.993186425708394,0.014521257814644375,32
8.5,33.5637753799992,0.014869949991114453,32
8.6,34.13120388932585,0.015248483063483595,32
8.7,34.70412285445585,0.01561181029773098,32
8.8,35.28827233405156,0.015969130707033118,32
8.9,35.84915826237352,0.016330097486478724,32
9.0,36.42025939749344,0.016673227151261814,32
9.1,36.993327384519475,0.01706184771315744,32
9.2,37.561582323023735,0.017441512524397833,32
9.3,38.14717883735033,0.017797694217785785,32
9.4,38.73424685466062,0.01812925975035455,32
9.5,39.33423441465698,0.01850065198106217,32
9.6,39.92536721785846,0.018846122484159584,32
9.7,40.53104516202786,0.019165782869292925,32
9.8,41.1002388014936,0.019502993465905734,32
9.9,41.6828392249703,0.019846148164733502,32
10.0,42.273008280193004,0.020199021578336845,32
10.1,42.87911074851037,0.02056757321021081,32
10.2,43.479539596240755,0.020941656349651727,32
10.3,44.079841921228365,0.02132954132984633,32
10.4,44.67792736691793,0.021707626681640488,32
10.5,45.32119179376198,0.022067168470440306,32
10.6,45.915274758753135,0.02234305307812066,32
10.7,46.5198327651844,0.02268291050267402,32
10.8,47.13322962680693,0.023054019609186842,32
10.9,47.74730069436113,0.023484658049220952,32
11.0,48.3633800249295,0.02387637902059855,32
11.1,48.98411322953018,0.024302516798332854,32
11.2,49.609623816899685,0.024714347032913617,32
11.3,50.23098547635456,0.02518993373111882,32
11.4,50.8405097897764,0.025592410508399055,32
11.5,51.45189307461244,0.026065648991676415,32
11.6,52.06054248665997,0.02653117368193034,32
11.7,52.686602952649594,0.02692783195788074,32
11.8,53.315562059783595,0.02738384962348477,32
11.9,53.927727620016356,0.027708268446128285,32
12.0,54.533006534462146,0.028019014292439266,32
12.1,55.151158633014745,0.02837943853884337,32
12.2,55.763097035743364,0.028726789603096815,32
12.3,56.3801628105921,0.02915188720291242,32
12.4,56.992335049523014,0.02949267096286492,32
12.5,57.62414212775924,0.029909890066814705,32
12.6,58.250903280027586,0.030285651049346406,32
12.7,58.858212935999596,0.03068293270617487,32
12.8,59.50297324581874,0.03091747356601848,32
12.9,60.124387553924265,0.03128332804924603,32
13.0,60.769529511788406,0.03164954491949273,32
13.1,61.38602350486219,0.032042767698492194,32
13.2,62.03104050108135,0.032378621755331,32
13.3,62.682575559708944,0.03275396896223738,32
13.4,63.33058729090397,0.033209629883201267,32
13.5,64.0036505746474,0.03362868149959459,32
13.6,64.66131670542406,0.034023649104780916,32
13.7,65.30144112908721,0.03440328481057539,32
13.8,65.93954911328579,0.03486371694160872,32
13.9,66.59579913529485,0.0352585878061296,32
14.0,67.25609820947872,0.03571658868710219,32
14.1,67.90468890974434,0.036081476457646526,32
14.2,68.5735651801666,0.03640470604123337,32
14.3,69.25069782306366,0.03685167131165014,32
14.4,69.91296327420592,0.037369295781740156,32
14.5,70.5809220839375,0.03777613338038954,32
14.6,71.2336676502806,0.038068317654308306,32
14.7,71.8963640568711,0.03842001338132282,32
14.8,72.57017347607153,0.0388565631185409,32
14.9,73.23405975336547,0.039334602820084906,32
15.0,73.91697818125328,0.03984567429529653,32
15.1,74.57792564403567,0.04033643904340267,32
15.2,75.23018164797689,0.040757285671943214,32
15.3,75.87043579006783,0.04120587336311428,32
15.4,76.53555519392539,0.041700114478837605,32
15.5,77.19666873450288,0.04206611495650748,32
15.6,77.86924764048283,0.04251410654284911,32
15.7,78.5418210741517,0.04294099642915711,32
15.8,79.22556765389115,0.043387647480206515,32
15.9,79.90002351707437,0.04388261493337992,32
16.0,80.59278052716641,0.04428541254597771,32
16.1,81.28860486494838,0.04466971002151871,32
16.2,81.96982163378733,0.04507085589335728,32
16.3,82.66406743497743,0.045469347039448514,32
16.4,83.32517557656661,0.04586742679068816,32
16.5,83.9703811808497,0.046362298106972594,32
16.6,84.63704715929077,0.04679145686017946,32
16.7,85.33054229057427,0.04726558856014462,32
16.8,86.02610095838298,0.047796552243874406,32
16.9,86.70630102721748,0.048369725427460306,32
17.0,87.4042384137366,0.04886359810231943,32
17.1,88.09277884667569,0.04936895957124376,32
17.2,88.78153464216768,0.0500360231730505,32
